timestamp,session_id,persona,email,user_id,action,method,path,status_code,is_failed_login,response_time_ms,think_time_ms,body_size,has_auth_token,endpoint_category,response_length,geo_location,client_type,user_agent,source_tool,label,session_type
2026-04-04T11:01:39.544582+00:00,216c69f9-ec24-48d9-b071-82c2fe60105d,admin,admin,admin_1,admin_sign_out,POST,/admin/auth/sign-out,200,False,92,0,0,True,admin,24,Dammam,android,Opera/9.25.(X11; Linux i686; doi-IN) Presto/2.9.173 Version/11.00,playwright,0,normal
2026-04-04T11:01:39.619915+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,226,181,57,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:39.759727+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,86,125,64,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:39.918628+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,82,210,61,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:40.053359+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,189,92,61,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:40.251293+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,219,93,56,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:40.423898+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,194,130,63,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:40.484164+00:00,7c30596b-2b35-4521-8a3e-2c59002df211,transactor,jamiegarza@example.net,u_1102,pay_bill,POST,/users/u_1102/wallet/pay-bill,200,False,88,4179,18,True,wallet,76,Riyadh,ios,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.852.0 Safari/531.2",playwright,0,normal
2026-04-04T11:01:40.807919+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,153,396,59,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:41.020513+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,303,275,59,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:41.057435+00:00,1e0174a8-d289-4bcc-af2b-5633c5c312c1,transactor,rosaleschristine@example.net,u_1095,transfer,POST,/users/u_1095/wallet/transfer/u_1098,200,False,202,1738,17,True,wallet,73,Khobar,android,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9; rv:1.9.5.20) Gecko/2977-02-28 16:51:31.598774 Firefox/14.0,playwright,0,normal
2026-04-04T11:01:41.307478+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,322,170,59,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:41.585749+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,273,271,59,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:41.764870+00:00,d662d7df-c27d-45c1-ad05-5e7634425922,casual,eclark@example.org,u_1093,wallet_view,GET,/users/u_1093/wallet,200,False,13,8246,0,True,wallet,56,Jeddah,ios,Mozilla/5.0 (Windows NT 10.0; nb-NO; rv:1.9.1.20) Gecko/3933-07-03 22:25:55.624878 Firefox/10.0,playwright,0,normal
2026-04-04T11:01:41.767458+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,166,287,56,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:42.090623+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,168,286,61,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:42.483855+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,314,68,57,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:42.572564+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,489,303,62,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:42.854629+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,236,126,57,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:43.102249+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,435,88,55,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:43.345811+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,218,267,61,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:43.354078+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,168,72,62,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:43.803764+00:00,b4304073-c6a0-4bc6-8ba2-43edc89f05c1,attacker,zvasquez@example.net,unknown,failed_login,POST,/auth/sign-in,401,True,242,210,58,False,auth,38,Buraidah,web,Mozilla/5.0 (Android 1.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,playwright,1,brute_force
2026-04-04T11:01:43.826559+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,500,True,234,229,62,False,auth,21,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:44.154155+00:00,fc7a7a22-216b-4def-a92d-6c84d8a603cc,attacker,riosjennifer@example.net,unknown,credential_stuffing,POST,/auth/sign-in,401,True,123,218,63,False,auth,38,Jeddah,web,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),playwright,1,credential_stuffing
2026-04-04T11:01:44.241281+00:00,765d559b-aca0-46f8-a749-5da1f8670c8d,attacker,eclark@example.org,unknown,failed_login,POST,/auth/sign-in,401,True,172,239,56,False,auth,38,Jeddah,android,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9772-12-05 08:46:06.772369 Firefox/11.0,playwright,1,brute_force
2026-04-04T11:01:44.376208+00:00,fc7a7a22-216b-4def-a92d-6c84d8a603cc,attacker,noah41@example.org,unknown,credential_stuffing,POST,/auth/sign-in,401,True,84,132,60,False,auth,38,Jeddah,web,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),playwright,1,credential_stuffing
2026-04-04T11:01:44.583099+00:00,fc7a7a22-216b-4def-a92d-6c84d8a603cc,attacker,williamschristina@example.net,unknown,credential_stuffing,POST,/auth/sign-in,401,True,48,154,67,False,auth,38,Jeddah,web,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.0),playwright,1,credential_stuffing
