session_id,user_id,persona,email,geo_location,client_type,start_time,end_time,duration_seconds,num_requests,actions_list
147d76fe-728e-4dd8-bedc-e55ef1c59e9c,u_1043,casual,amy95@example.com,Dammam,android,2026-03-04 23:47:04.007168+00:00,2026-03-04 23:47:44.441041+00:00,40.43,8,"sign_in, view_profile, wallet_view, wallet_view, transfer, transfer, transfer, sign_out"
1578f088-385b-4a82-851e-bcc9293884af,u_1021,confused,jeffrey60@example.net,Buraidah,android,2026-03-04 23:59:51.225849+00:00,2026-03-05 00:00:14.037469+00:00,22.81,3,"sign_in, auth_me, sign_out"
168ac191-d47c-4ad9-bd19-0d68cbe7687d,u_1076,casual,smalltimothy@example.org,Tabuk,android,2026-03-04 23:46:59.374032+00:00,2026-03-04 23:47:09.943330+00:00,10.57,4,"sign_in, health, auth_me, sign_out"
176af0e7-c13d-44fa-8f30-4ebd5c4281ac,u_1052,casual,julie73@example.org,Khobar,web,2026-03-05 00:01:31.869719+00:00,2026-03-05 00:02:18.183221+00:00,46.31,8,"sign_in, hello, update_profile, withdraw, view_profile, auth_me, transfer, sign_out"
17779c98-a9b1-49d1-862c-c9dc558d59cf,u_1016,transactor,fowlerkelly@example.net,Tabuk,ios,2026-03-05 00:06:28.977407+00:00,2026-03-05 00:07:17.036491+00:00,48.06,9,"sign_in, payments, transfer, pay_bill, bank_accounts, pay_bill, pay_bill, pay_bill, sign_out"
190d5843-a023-41be-9c7c-bbafceaba09f,u_1002,confused,hanan.alharbi@gmail.com,Riyadh,web,2026-03-05 00:01:31.077052+00:00,2026-03-05 00:01:57.647529+00:00,26.57,4,"sign_in, wallet_view, auth_me, sign_out"
1915d72d-7d47-45d0-a28f-352a3946559e,u_1076,casual,smalltimothy@example.org,Tabuk,android,2026-03-04 23:53:23.062462+00:00,2026-03-04 23:53:38.409070+00:00,15.35,4,"sign_in, bank_accounts, hello, sign_out"
1948af60-90f9-4444-98c4-241e37511d82,u_1080,casual,ydelgado@example.com,Medina,web,2026-03-04 23:45:36.617417+00:00,2026-03-04 23:46:06.431257+00:00,29.81,7,"sign_in, auth_me, bank_accounts, payments, pay_bill, topup, sign_out"
19839375-bc09-41b9-a732-b264ed9d6682,u_1080,power_user,ydelgado@example.com,Medina,web,2026-03-04 23:54:00.777503+00:00,2026-03-04 23:54:19.360454+00:00,18.58,15,"sign_in, payments, wallet_view, transfer, bank_accounts, auth_me, pay_bill, topup, topup, bank_accounts, transfer, pay_bill, wallet_view, transfer, sign_out"
1a3d7a84-d0b5-47a2-bb61-89f320b8114e,u_1013,casual,anita30@example.com,Tabuk,web,2026-03-04 23:53:13.268249+00:00,2026-03-04 23:53:55.195867+00:00,41.93,7,"sign_in, withdraw_overdraft, wallet_view, auth_me, wallet_view, topup, sign_out"
1a48d4ad-df03-477c-9db7-47d84248431a,u_1078,transactor,matthewmunoz@example.com,Mecca,ios,2026-03-04 23:51:50.317459+00:00,2026-03-04 23:52:19.990649+00:00,29.67,11,"sign_in, transfer, transfer, transfer, payments, transfer, topup, wallet_view, pay_bill, transfer, sign_out"
1a5f60af-8383-411e-848c-430e9f000732,u_1078,casual,matthewmunoz@example.com,Mecca,ios,2026-03-04 23:45:37.551882+00:00,2026-03-04 23:46:12.321625+00:00,34.77,7,"sign_in, wallet_view, pay_bill, auth_me, auth_me, bank_accounts, sign_out"
1b4decf9-8c0d-413e-9721-6d2553a02e07,u_1007,transactor,lauren10@example.net,Taif,web,2026-03-04 23:44:20.459497+00:00,2026-03-04 23:44:33.402148+00:00,12.94,6,"sign_in, pay_bill, view_profile, transfer, pay_bill, sign_out"
1be8444b-9859-4ad7-a54e-9beb407dbd63,u_1049,transactor,james84@example.org,Dammam,android,2026-03-04 23:51:24.111799+00:00,2026-03-04 23:51:45.825938+00:00,21.71,9,"sign_in, pay_bill, pay_bill, transfer, transfer, topup, withdraw, pay_bill, sign_out"
1c592179-eae0-4390-be69-87c2a1d52819,u_1074,power_user,harrisdaniel@example.net,Jeddah,web,2026-03-04 23:57:14.721807+00:00,2026-03-04 23:57:34.318648+00:00,19.6,15,"sign_in, view_profile, auth_me, transfer, wallet_view, topup, withdraw, hello, update_profile, wallet_view, topup, pay_bill, view_profile, withdraw, sign_out"
1ca64f38-b2e4-4402-8ea1-25fccc789134,admin_1,admin,admin@rasd.local,Tabuk,ios,2026-03-05 00:00:52.269924+00:00,2026-03-05 00:01:08.831065+00:00,16.56,12,"admin_sign_in, admin_users, admin_users, admin_users, admin_wallets, admin_transactions, admin_users, admin_wallets, admin_users, admin_wallets, admin_users, admin_sign_out"
1d72339e-c9c7-432f-96ca-dda38d511721,u_1025,casual,brucefreeman@example.org,Medina,web,2026-03-04 23:49:10.372949+00:00,2026-03-04 23:49:43.491050+00:00,33.12,5,"sign_in, auth_me, wallet_view, auth_me, sign_out"
1da706c6-6e3b-4e8e-a061-b222420e5f88,u_1002,casual,hanan.alharbi@gmail.com,Riyadh,ios,2026-03-04 23:53:07.726821+00:00,2026-03-04 23:53:42.451700+00:00,34.72,6,"sign_in, view_profile, bank_accounts, pay_bill, view_profile, sign_out"
1e21ef4f-a1bb-4b72-855f-0374b430c9ab,u_1026,casual,jesus90@example.org,Taif,ios,2026-03-04 23:54:28.925779+00:00,2026-03-04 23:54:50.509591+00:00,21.58,4,"sign_in, view_profile, hello, sign_out"
1e34cc3f-eaf8-4e90-91b6-57ca3bb43302,u_1026,power_user,jesus90@example.org,Taif,ios,2026-03-05 00:00:18.013028+00:00,2026-03-05 00:00:30.104301+00:00,12.09,12,"sign_in, wallet_view, withdraw, transfer, wallet_view, payments, transfer, hello, payments, topup, auth_me, sign_out"
1e50be18-55bb-459d-b852-23eaf3fee3f3,u_1064,casual,jessica49@example.com,Medina,web,2026-03-04 23:49:55.576863+00:00,2026-03-04 23:50:50.621476+00:00,55.04,8,"sign_in, payments, auth_me, hello, auth_me, wallet_view, update_profile, sign_out"
1f1743c9-392d-457a-b5e5-23cc73cb3bf6,admin_1,admin,admin@rasd.local,Riyadh,android,2026-03-05 00:03:25.170925+00:00,2026-03-05 00:04:15.788845+00:00,50.62,37,"admin_sign_in, admin_wallets, admin_users, admin_users, admin_financial, admin_financial, admin_financial, admin_users, admin_wallets, admin_users, admin_users, admin_users, admin_financial, admin_transactions, admin_users, admin_financial, admin_users, admin_users, admin_financial, admin_wallets, admin_users, admin_transactions, admin_transactions, admin_wallets, admin_users, admin_wallets, admin_users, admin_users, admin_wallets, admin_users, admin_financial, admin_users, admin_wallets, admin_users, admin_wallets, admin_financial, admin_sign_out"
1f3500e8-8613-4fbe-879d-7493553ebcf0,u_1048,transactor,wolfbryan@example.com,Buraidah,web,2026-03-05 00:00:37.285038+00:00,2026-03-05 00:00:58.993558+00:00,21.71,10,"sign_in, topup, withdraw, transfer, topup, health, pay_bill, wallet_view, transfer, sign_out"
1fe11ce9-0b6e-4e5e-943b-203045ebc520,u_1062,casual,jensenkelly@example.com,Khobar,web,2026-03-04 23:45:00.167246+00:00,2026-03-04 23:45:25.568265+00:00,25.4,6,"sign_in, update_profile, health, payments, auth_me, sign_out"
23cc7a32-6631-40b5-9bb8-b4b2f500358d,u_1053,power_user,williambishop@example.org,Taif,android,2026-03-04 23:50:24.186379+00:00,2026-03-04 23:50:37.843552+00:00,13.66,13,"sign_in, topup, health, topup, withdraw, transfer, auth_me, wallet_view, wallet_view, withdraw, wallet_view, wallet_view, sign_out"
247745cf-a0ba-4598-8e4c-b91801e8d391,u_1003,transactor,queenrama@gmail.com,Jeddah,ios,2026-03-05 00:03:49.307356+00:00,2026-03-05 00:04:03.507329+00:00,14.2,9,"sign_in, auth_me, transfer, withdraw, transfer, transfer, transfer, pay_bill, sign_out"
24bc2bd2-0df7-4d83-932c-e2dce41ef9f1,u_1019,confused,morganserrano@example.net,Jeddah,web,2026-03-05 00:08:40.074805+00:00,2026-03-05 00:09:24.275531+00:00,44.2,4,"sign_in, view_profile, health, sign_out"
2507c794-3c8f-4c53-91b0-fd4144211237,u_1031,casual,toddmegan@example.org,Khobar,android,2026-03-04 23:43:49.593763+00:00,2026-03-04 23:44:09.243354+00:00,19.65,5,"sign_in, auth_me, health, wallet_view, sign_out"
252b36d9-be23-4137-a8c7-3fc9193206ec,u_1041,confused,johnsonjustin@example.com,Dammam,android,2026-03-04 23:52:06.847710+00:00,2026-03-04 23:52:49.713307+00:00,42.87,5,"sign_in, view_profile, auth_me, auth_me, sign_out"
254f676a-8bbe-45e2-8b01-bd00b6603142,u_1075,transactor,pdennis@example.org,Riyadh,android,2026-03-05 00:07:56.577731+00:00,2026-03-05 00:08:11.559640+00:00,14.98,8,"sign_in, update_profile, transfer, transfer, transfer, wallet_view, wallet_view, sign_out"
26d0485d-e1e4-4e80-9ddb-b0688dd8d903,u_1020,casual,denisemiller@example.com,Buraidah,android,2026-03-04 23:47:34.412323+00:00,2026-03-04 23:48:19.752598+00:00,45.34,8,"sign_in, transfer_to_self, wallet_view, auth_me, auth_me, hello, topup, sign_out"
26f6c0cf-0675-4213-b310-8267776707b4,u_1019,casual,morganserrano@example.net,Jeddah,web,2026-03-04 23:57:48.396349+00:00,2026-03-04 23:58:34.470980+00:00,46.07,8,"sign_in, health, pay_bill, auth_me, pay_bill, update_profile, transfer, sign_out"
2731058b-eae4-4c40-a95f-373b804f08b1,u_1023,casual,zwhite@example.com,Dammam,web,2026-03-05 00:02:11.653068+00:00,2026-03-05 00:02:34.066366+00:00,22.41,5,"sign_in, wallet_view, transfer, transfer, sign_out"
286fc805-26c1-49ca-95fa-d452db43e151,u_1036,transactor,jessicahoward@example.net,Khobar,android,2026-03-05 00:08:20.486361+00:00,2026-03-05 00:08:42.164265+00:00,21.68,8,"sign_in, transfer, withdraw, health, transfer, pay_bill, update_profile, sign_out"
28939bdf-bd9e-4c56-b761-13001d6df477,u_1045,transactor,meyerrobin@example.com,Medina,android,2026-03-04 23:51:56.506876+00:00,2026-03-04 23:52:26.269152+00:00,29.76,11,"sign_in, transfer, transfer, pay_bill, pay_bill, transfer, transfer, wallet_view, view_profile, withdraw, sign_out"
29e47fc2-3147-4f7c-9d47-ac97a1fb1c88,u_1025,casual,brucefreeman@example.org,Medina,web,2026-03-04 23:47:17.972137+00:00,2026-03-04 23:47:44.048398+00:00,26.08,5,"sign_in, wallet_view, withdraw, auth_me, sign_out"
2a10e1a8-17e8-4ab4-83c7-f3794fb60e09,u_1015,transactor,fred73@example.org,Jeddah,android,2026-03-04 23:57:33.769323+00:00,2026-03-04 23:57:43.271901+00:00,9.5,6,"sign_in, hello, transfer, view_profile, health, sign_out"
2a4d9bf5-e277-4614-83c0-f0a26c378cc5,u_1059,transactor,charles71@example.com,Tabuk,ios,2026-03-05 00:02:04.765497+00:00,2026-03-05 00:02:29.085680+00:00,24.32,11,"sign_in, transfer, withdraw, wallet_view, wallet_view, view_profile, health, transfer, transfer, view_profile, sign_out"
2b02f660-e164-4c9c-923b-e6055866a9e4,u_1078,transactor,matthewmunoz@example.com,Mecca,ios,2026-03-04 23:54:48.122355+00:00,2026-03-04 23:55:19.013784+00:00,30.89,11,"sign_in, topup, transfer, auth_me, payments, topup, view_profile, transfer, health, wallet_view, sign_out"
2b2a7881-cf69-4129-8414-82ea953c5406,u_1004,transactor,user@example.com,Jeddah,web,2026-03-05 00:07:41.069628+00:00,2026-03-05 00:08:07.991763+00:00,26.92,10,"sign_in, wallet_view, payments, withdraw, topup, transfer, topup, withdraw, topup, sign_out"
2b48f640-6334-4060-990d-86d8dbb9c766,u_1071,transactor,zsmith@example.org,Khobar,android,2026-03-05 00:07:05.046572+00:00,2026-03-05 00:07:22.199189+00:00,17.15,8,"sign_in, topup, auth_me, payments, hello, transfer, health, sign_out"
2b4addd4-bc4a-4862-b59e-2054f1a6b8e0,unknown,transactor,hanan.alharbi@gmail.com,Riyadh,ios,2026-03-04 23:58:34.470777+00:00,2026-03-04 23:58:34.470777+00:00,0,1,sign_in
2c0dde86-427c-4e53-9816-c4c8aa168bde,u_1035,transactor,cindy19@example.com,Medina,ios,2026-03-04 23:55:59.408006+00:00,2026-03-04 23:56:15.359739+00:00,15.95,7,"sign_in, transfer, withdraw, view_profile, bank_accounts, transfer, sign_out"
2d699d60-24bc-4d0d-9325-72fe01d8d784,u_1002,transactor,hanan.alharbi@gmail.com,Riyadh,android,2026-03-05 00:04:02.664792+00:00,2026-03-05 00:06:30.840550+00:00,148.18,11,"sign_in, pay_bill, view_profile, withdraw, view_profile, pay_bill, topup, wallet_view, view_profile, transfer, sign_out"
2daf8b19-53d2-4995-bd03-32fda3dee52e,u_1009,transactor,amartin@example.org,Jeddah,android,2026-03-04 23:45:00.783825+00:00,2026-03-04 23:45:23.700015+00:00,22.92,10,"sign_in, wallet_view, transfer, transfer, wallet_view, transfer, topup, transfer, transfer, sign_out"
2f31804c-098a-4643-b832-c2d077bdb4c3,u_1061,casual,cramsey@example.com,Dammam,android,2026-03-05 00:08:25.499722+00:00,2026-03-05 00:08:40.569106+00:00,15.07,4,"sign_in, transfer, wallet_view, sign_out"
30fdb55c-3d9d-489b-841f-ac44fbbfeb57,u_1006,transactor,rebeccarivera@example.com,Buraidah,ios,2026-03-04 23:51:15.536373+00:00,2026-03-04 23:51:33.808109+00:00,18.27,9,"sign_in, topup, health, transfer, auth_me, pay_bill, update_profile, transfer, sign_out"
32d57ebe-9919-4d86-8317-9d7e97263ea9,admin_1,admin,admin@rasd.local,Dammam,web,2026-03-04 23:58:40.218445+00:00,2026-03-04 23:58:52.902183+00:00,12.68,12,"admin_sign_in, admin_users, admin_wallets, admin_transactions, admin_transactions, admin_wallets, admin_financial, admin_users, admin_users, admin_transactions, admin_users, admin_sign_out"
32ecc976-d755-4f5e-bacb-21143a1ba0a6,u_1033,transactor,jefferypowell@example.com,Abha,ios,2026-03-04 23:59:16.100867+00:00,2026-03-04 23:59:37.160418+00:00,21.06,9,"sign_in, topup, topup_double_submit, update_profile, transfer, transfer, withdraw, transfer, sign_out"
33591ab8-cfca-4553-8c93-055355c6c154,u_1072,transactor,deanedwards@example.org,Medina,ios,2026-03-04 23:54:19.471311+00:00,2026-03-04 23:54:44.138960+00:00,24.67,11,"sign_in, pay_bill, topup, wallet_view, pay_bill, auth_me, health, view_profile, topup, transfer, sign_out"
336ce0aa-ce90-4b74-9c2d-c316e0918dee,admin_1,admin,admin@rasd.local,Buraidah,android,2026-03-05 00:08:51.246311+00:00,2026-03-05 00:09:04.863964+00:00,13.62,12,"admin_sign_in, admin_wallets, admin_transactions, admin_wallets, admin_financial, admin_wallets, admin_financial, admin_financial, admin_wallets, admin_transactions, admin_users, admin_sign_out"
3456f9e8-0d6d-4cb4-b3dc-e2fec1c457bc,unknown,casual,morrissharon@example.org,Dammam,android,2026-03-04 23:46:13.255983+00:00,2026-03-04 23:47:04.185236+00:00,50.93,8,"failed_login, sign_in, view_profile, withdraw, hello, auth_me, transfer, sign_out"
35025571-9aa8-4c3c-bd9b-5d53ee9a7871,u_1009,transactor,amartin@example.org,Jeddah,android,2026-03-05 00:01:51.320258+00:00,2026-03-05 00:02:01.367546+00:00,10.05,6,"sign_in, wallet_view, topup, wallet_view, withdraw, sign_out"
35803d86-2b90-45c4-9577-8ebddc5afb66,u_1010,transactor,ellen35@example.net,Medina,android,2026-03-05 00:08:47.088090+00:00,2026-03-05 00:09:04.615125+00:00,17.53,8,"sign_in, topup, topup_double_submit, pay_bill, pay_bill, transfer, transfer, sign_out"
36309a6d-7087-4bcd-a741-2a02ff7ee8d3,u_1049,confused,james84@example.org,Dammam,android,2026-03-04 23:58:01.954214+00:00,2026-03-04 23:58:28.686963+00:00,26.73,4,"sign_in, auth_me, hello, sign_out"
366c9e5d-03ec-4fb0-809e-7e5b5d90ed82,u_1021,transactor,jeffrey60@example.net,Buraidah,android,2026-03-05 00:07:30.849036+00:00,2026-03-05 00:07:48.855840+00:00,18.01,9,"sign_in, payments, pay_bill, health, topup, withdraw, wallet_view, topup, sign_out"
3906f67f-fb53-46ee-b524-557c066e2cdc,u_1075,casual,pdennis@example.org,Riyadh,android,2026-03-04 23:51:25.327290+00:00,2026-03-04 23:51:41.055432+00:00,15.73,4,"sign_in, bank_accounts, payments, sign_out"
39e256c3-89ac-4645-ba4c-718e08f47476,u_1038,casual,ihardy@example.org,Taif,web,2026-03-04 23:58:36.679330+00:00,2026-03-04 23:59:12.107486+00:00,35.43,6,"sign_in, auth_me, withdraw, withdraw, payments, sign_out"
3a10de9d-6e4e-4e8b-8205-d624baab2766,u_1046,power_user,kbutler@example.net,Mecca,web,2026-03-04 23:55:57.017519+00:00,2026-03-04 23:56:15.014996+00:00,18,14,"sign_in, wallet_view, transfer, view_profile, withdraw, withdraw, topup, health, hello, withdraw, pay_bill, pay_bill, pay_bill, sign_out"
3a455834-065f-4351-8043-a89e48ac69aa,u_1049,transactor,james84@example.org,Dammam,android,2026-03-05 00:01:01.866534+00:00,2026-03-05 00:01:16.283607+00:00,14.42,7,"sign_in, payments, pay_bill, pay_bill, pay_bill, bank_accounts, sign_out"
3a9a23f7-5013-468a-bf6e-39a3d760d861,u_1054,power_user,browningmichael@example.com,Mecca,ios,2026-03-04 23:53:50.655967+00:00,2026-03-04 23:54:04.921303+00:00,14.27,13,"sign_in, hello, wallet_view, transfer, wallet_view, pay_bill, transfer, pay_bill, auth_me, view_profile, transfer, topup, sign_out"
3c5c6841-7730-4289-b912-3a1f27a6f26d,u_1041,confused,johnsonjustin@example.com,Dammam,android,2026-03-05 00:08:09.346240+00:00,2026-03-05 00:09:10.031257+00:00,60.69,5,"sign_in, auth_me, pay_bill, view_profile, sign_out"
3c9fb7b4-c17e-47e3-850c-bea135025c21,u_1005,confused,fmoore@example.net,Buraidah,web,2026-03-04 23:46:23.363973+00:00,2026-03-04 23:47:08.420391+00:00,45.06,5,"sign_in, transfer, view_profile, transfer, sign_out"
3dfeba37-a22f-4ea0-a48d-16959d2f4081,u_1047,transactor,parkerandrea@example.org,Mecca,android,2026-03-05 00:03:08.932729+00:00,2026-03-05 00:03:44.108274+00:00,35.18,11,"sign_in, transfer, topup, topup, topup, topup, topup, view_profile, wallet_view, withdraw, sign_out"
3e79b51e-b902-495e-a26a-c402a799ac54,u_1051,confused,xhenderson@example.net,Taif,web,2026-03-04 23:51:27.077316+00:00,2026-03-04 23:52:16.938940+00:00,49.86,5,"sign_in, auth_me, view_profile, withdraw, sign_out"
3f93d9a0-34c0-4212-84a5-98960ff4bf64,u_1026,casual,jesus90@example.org,Taif,ios,2026-03-04 23:59:39.932870+00:00,2026-03-04 23:59:48.927480+00:00,8.99,4,"sign_in, wallet_view, wallet_view, sign_out"
3fcf5e7a-15e1-403b-ab08-231673065138,u_1030,transactor,burkejeffrey@example.com,Tabuk,android,2026-03-04 23:50:21.645892+00:00,2026-03-04 23:50:38.560249+00:00,16.91,7,"sign_in, pay_bill, auth_me, auth_me, withdraw, pay_bill, sign_out"
