timestamp,session_id,persona,email,user_id,action,method,path,status_code,is_failed_login,response_time_ms,think_time_ms,body_size,has_auth_token,endpoint_category,response_length,geo_location,client_type,user_agent,source_tool
2026-03-04T23:43:38.087546+00:00,bf084e8e-0bef-4be5-a1e6-990d1b9c558f,admin,admin@rasd.local,admin_1,admin_users,GET,/admin/users,200,False,14,1520,0,True,admin,11010,Buraidah,android,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/24.0.803.0 Safari/536.1",playwright
2026-03-04T23:43:38.096386+00:00,96d9f0b2-c53a-455d-a59a-99ae0e8b7a44,transactor,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,200,False,27,2517,17,True,wallet,73,Jeddah,android,Mozilla/5.0 (Android 10; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,playwright
2026-03-04T23:43:38.717723+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_wallets,GET,/admin/wallets,200,False,36,1497,0,True,admin,8797,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:38.854303+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,topup,POST,/users/u_1042/wallet/topup,200,False,9,1509,18,True,wallet,70,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:39.111659+00:00,9fcfc888-0687-45eb-9fc6-0e5e4877ef27,transactor,hanan.alharbi@gmail.com,u_1002,pay_bill,POST,/users/u_1002/wallet/pay-bill,200,False,7,4407,18,True,wallet,76,Riyadh,android,Opera/9.88.(X11; Linux x86_64; lt-LT) Presto/2.9.183 Version/10.00,playwright
2026-03-04T23:43:39.262723+00:00,bf084e8e-0bef-4be5-a1e6-990d1b9c558f,admin,admin@rasd.local,admin_1,admin_transactions,GET,/admin/transactions,200,False,12,1160,0,True,admin,4362,Buraidah,android,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/24.0.803.0 Safari/536.1",playwright
2026-03-04T23:43:39.713618+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_financial,GET,/admin/overview/financial,200,False,24,968,0,True,admin,292,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:39.854116+00:00,8866080e-6bad-4797-87ec-0d500960b8d9,casual,morganserrano@example.net,u_1019,sign_in,POST,/auth/sign-in,200,False,8,6329,64,False,auth,171,Jeddah,web,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.21.3 (KHTML, like Gecko) Version/5.0 Safari/531.21.3",playwright
2026-03-04T23:43:40.157652+00:00,bf084e8e-0bef-4be5-a1e6-990d1b9c558f,admin,admin@rasd.local,admin_1,admin_wallets,GET,/admin/wallets,200,False,23,867,0,True,admin,8800,Buraidah,android,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/24.0.803.0 Safari/536.1",playwright
2026-03-04T23:43:40.165986+00:00,bf084e8e-0bef-4be5-a1e6-990d1b9c558f,admin,admin@rasd.local,admin_1,admin_sign_out,POST,/admin/auth/sign-out,200,False,7,0,0,True,admin,24,Buraidah,android,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/24.0.803.0 Safari/536.1",playwright
2026-03-04T23:43:40.220051+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,transfer,POST,/users/u_1042/wallet/transfer/u_1005,200,False,15,1348,17,True,wallet,73,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:40.336518+00:00,57ed62d1-b8ba-451b-8a76-51b870e45035,transactor,reginaburnett@example.org,u_1056,sign_in,POST,/auth/sign-in,200,False,22,2645,65,False,auth,173,Tabuk,ios,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/52.0.823.0 Safari/533.1",playwright
2026-03-04T23:43:41.097815+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_transactions,GET,/admin/transactions,200,False,11,1370,0,True,admin,4993,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:41.576471+00:00,4d6359ef-f8bc-4f37-9302-4fafe9218fc8,transactor,amy95@example.com,u_1043,pay_bill,POST,/users/u_1043/wallet/pay-bill,200,False,8,3602,17,True,wallet,76,Dammam,android,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.7w1836.0 Mobile/67G001 Safari/532.1",playwright
2026-03-04T23:43:41.829109+00:00,c844cd6e-cf67-492e-b022-8886ae7ba85b,transactor,qanthony@example.com,u_1073,auth_me,GET,/auth/me,200,False,9,3730,0,True,auth,211,Taif,android,Opera/8.68.(X11; Linux x86_64; mag-IN) Presto/2.9.162 Version/12.00,playwright
2026-03-04T23:43:42.099674+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,withdraw,POST,/users/u_1042/wallet/withdraw,200,False,7,1869,16,True,wallet,73,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:42.177355+00:00,96d9f0b2-c53a-455d-a59a-99ae0e8b7a44,transactor,user@example.com,u_1004,pay_bill,POST,/users/u_1004/wallet/pay-bill,200,False,9,4070,18,True,wallet,76,Jeddah,android,Mozilla/5.0 (Android 10; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,playwright
2026-03-04T23:43:42.949495+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_transactions,GET,/admin/transactions,200,False,9,1840,0,True,admin,5940,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:43.529250+00:00,9fcfc888-0687-45eb-9fc6-0e5e4877ef27,transactor,hanan.alharbi@gmail.com,u_1002,auth_me,GET,/auth/me,200,False,5,4410,0,True,auth,205,Riyadh,android,Opera/9.88.(X11; Linux x86_64; lt-LT) Presto/2.9.183 Version/10.00,playwright
2026-03-04T23:43:43.899057+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_wallets,GET,/admin/wallets,200,False,16,931,0,True,admin,8804,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:44.214976+00:00,4d6359ef-f8bc-4f37-9302-4fafe9218fc8,transactor,amy95@example.com,u_1043,wallet_view,GET,/users/u_1043/wallet,200,False,6,2630,0,True,wallet,56,Dammam,android,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.7w1836.0 Mobile/67G001 Safari/532.1",playwright
2026-03-04T23:43:44.255185+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,wallet_view,GET,/users/u_1042/wallet,200,False,6,2146,0,True,wallet,56,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:44.924558+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_financial,GET,/admin/overview/financial,200,False,6,1017,0,True,admin,292,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:44.994012+00:00,57ed62d1-b8ba-451b-8a76-51b870e45035,transactor,reginaburnett@example.org,u_1056,auth_me,GET,/auth/me,200,False,9,4629,0,True,auth,226,Tabuk,ios,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/52.0.823.0 Safari/533.1",playwright
2026-03-04T23:43:45.422589+00:00,df145d3c-d5d2-4371-a1da-295955230536,casual,brucefreeman@example.org,u_1025,health,GET,/health,200,False,4,8046,0,True,system,46,Medina,web,"Mozilla/5.0 (Windows 95) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/22.0.810.0 Safari/531.2",playwright
2026-03-04T23:43:45.581348+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_financial,GET,/admin/overview/financial,200,False,6,648,0,True,admin,292,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:45.796533+00:00,9fcfc888-0687-45eb-9fc6-0e5e4877ef27,transactor,hanan.alharbi@gmail.com,u_1002,pay_bill,POST,/users/u_1002/wallet/pay-bill,200,False,12,2252,17,True,wallet,75,Riyadh,android,Opera/9.88.(X11; Linux x86_64; lt-LT) Presto/2.9.183 Version/10.00,playwright
2026-03-04T23:43:46.276625+00:00,c844cd6e-cf67-492e-b022-8886ae7ba85b,transactor,qanthony@example.com,u_1073,auth_me,GET,/auth/me,200,False,6,4438,0,True,auth,211,Taif,android,Opera/8.68.(X11; Linux x86_64; mag-IN) Presto/2.9.162 Version/12.00,playwright
2026-03-04T23:43:46.555198+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,pay_bill,POST,/users/u_1042/wallet/pay-bill,200,False,9,2288,17,True,wallet,76,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:46.638226+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_users,GET,/admin/users,200,False,11,1043,0,True,admin,11010,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:46.648077+00:00,8866080e-6bad-4797-87ec-0d500960b8d9,casual,morganserrano@example.net,u_1019,view_profile,GET,/users/u_1019,200,False,8,6760,0,True,account,225,Jeddah,web,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.21.3 (KHTML, like Gecko) Version/5.0 Safari/531.21.3",playwright
2026-03-04T23:43:46.849428+00:00,96d9f0b2-c53a-455d-a59a-99ae0e8b7a44,transactor,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,200,False,10,4659,17,True,wallet,73,Jeddah,android,Mozilla/5.0 (Android 10; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,playwright
2026-03-04T23:43:47.446027+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_transactions,GET,/admin/transactions,200,False,10,795,0,True,admin,7503,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:47.495208+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,wallet_view,GET,/users/u_1042/wallet,200,False,5,932,0,True,wallet,56,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:47.900532+00:00,4d6359ef-f8bc-4f37-9302-4fafe9218fc8,transactor,amy95@example.com,u_1043,pay_bill,POST,/users/u_1043/wallet/pay-bill,200,False,15,3667,18,True,wallet,75,Dammam,android,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.7w1836.0 Mobile/67G001 Safari/532.1",playwright
2026-03-04T23:43:47.914235+00:00,c844cd6e-cf67-492e-b022-8886ae7ba85b,transactor,qanthony@example.com,u_1073,auth_me,GET,/auth/me,200,False,11,1624,0,True,auth,211,Taif,android,Opera/8.68.(X11; Linux x86_64; mag-IN) Presto/2.9.162 Version/12.00,playwright
2026-03-04T23:43:47.927119+00:00,c844cd6e-cf67-492e-b022-8886ae7ba85b,transactor,qanthony@example.com,u_1073,sign_out,POST,/auth/sign-out,200,False,11,0,0,True,auth,37,Taif,android,Opera/8.68.(X11; Linux x86_64; mag-IN) Presto/2.9.162 Version/12.00,playwright
2026-03-04T23:43:48.050489+00:00,9fcfc888-0687-45eb-9fc6-0e5e4877ef27,transactor,hanan.alharbi@gmail.com,u_1002,wallet_view,GET,/users/u_1002/wallet,200,False,27,2223,0,True,wallet,55,Riyadh,android,Opera/9.88.(X11; Linux x86_64; lt-LT) Presto/2.9.183 Version/10.00,playwright
2026-03-04T23:43:49.189872+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,update_profile,PUT,/users/u_1042,200,False,8,1683,16,True,account,215,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:49.382896+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_transactions,GET,/admin/transactions,200,False,25,1908,0,True,admin,7816,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:49.542953+00:00,96d9f0b2-c53a-455d-a59a-99ae0e8b7a44,transactor,user@example.com,u_1004,topup,POST,/users/u_1004/wallet/topup,200,False,21,2668,18,True,wallet,70,Jeddah,android,Mozilla/5.0 (Android 10; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,playwright
2026-03-04T23:43:49.593763+00:00,2507c794-3c8f-4c53-91b0-fd4144211237,casual,toddmegan@example.org,u_1031,sign_in,POST,/auth/sign-in,200,False,7,3475,63,False,auth,169,Khobar,android,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/48.0.894.0 Safari/532.1",playwright
2026-03-04T23:43:49.759909+00:00,57ed62d1-b8ba-451b-8a76-51b870e45035,transactor,reginaburnett@example.org,u_1056,pay_bill,POST,/users/u_1056/wallet/pay-bill,200,False,7,4756,17,True,wallet,75,Tabuk,ios,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/52.0.823.0 Safari/533.1",playwright
2026-03-04T23:43:50.724246+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_wallets,GET,/admin/wallets,200,False,12,1326,0,True,admin,8801,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:50.917647+00:00,4d6359ef-f8bc-4f37-9302-4fafe9218fc8,transactor,amy95@example.com,u_1043,auth_me,GET,/auth/me,200,False,12,3001,0,True,auth,213,Dammam,android,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.7w1836.0 Mobile/67G001 Safari/532.1",playwright
2026-03-04T23:43:50.925900+00:00,4d6359ef-f8bc-4f37-9302-4fafe9218fc8,transactor,amy95@example.com,u_1043,sign_out,POST,/auth/sign-out,200,False,7,0,0,True,auth,37,Dammam,android,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.7w1836.0 Mobile/67G001 Safari/532.1",playwright
2026-03-04T23:43:51.206591+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,pay_bill,POST,/users/u_1042/wallet/pay-bill,200,False,8,2006,18,True,wallet,76,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:51.805825+00:00,9fcfc888-0687-45eb-9fc6-0e5e4877ef27,transactor,hanan.alharbi@gmail.com,u_1002,pay_bill,POST,/users/u_1002/wallet/pay-bill,400,False,9,3744,18,True,wallet,33,Riyadh,android,Opera/9.88.(X11; Linux x86_64; lt-LT) Presto/2.9.183 Version/10.00,playwright
2026-03-04T23:43:52.102488+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,wallet_view,GET,/users/u_1042/wallet,200,False,22,870,0,True,wallet,56,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:52.209287+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_transactions,GET,/admin/transactions,200,False,11,1471,0,True,admin,9073,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:53.412478+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_financial,GET,/admin/overview/financial,200,False,9,1190,0,True,admin,292,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:53.449928+00:00,9fcfc888-0687-45eb-9fc6-0e5e4877ef27,transactor,hanan.alharbi@gmail.com,u_1002,health,GET,/health,200,False,6,1635,0,True,system,46,Riyadh,android,Opera/9.88.(X11; Linux x86_64; lt-LT) Presto/2.9.183 Version/10.00,playwright
2026-03-04T23:43:53.461497+00:00,9fcfc888-0687-45eb-9fc6-0e5e4877ef27,transactor,hanan.alharbi@gmail.com,u_1002,sign_out,POST,/auth/sign-out,200,False,10,0,0,True,auth,37,Riyadh,android,Opera/9.88.(X11; Linux x86_64; lt-LT) Presto/2.9.183 Version/10.00,playwright
2026-03-04T23:43:54.189300+00:00,57ed62d1-b8ba-451b-8a76-51b870e45035,transactor,reginaburnett@example.org,u_1056,withdraw,POST,/users/u_1056/wallet/withdraw,200,False,7,4419,17,True,wallet,72,Tabuk,ios,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/52.0.823.0 Safari/533.1",playwright
2026-03-04T23:43:54.221078+00:00,96d9f0b2-c53a-455d-a59a-99ae0e8b7a44,transactor,user@example.com,u_1004,pay_bill,POST,/users/u_1004/wallet/pay-bill,200,False,18,4656,18,True,wallet,76,Jeddah,android,Mozilla/5.0 (Android 10; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,playwright
2026-03-04T23:43:54.369870+00:00,8866080e-6bad-4797-87ec-0d500960b8d9,casual,morganserrano@example.net,u_1019,wallet_view,GET,/users/u_1019/wallet,200,False,5,7714,0,True,wallet,56,Jeddah,web,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.21.3 (KHTML, like Gecko) Version/5.0 Safari/531.21.3",playwright
2026-03-04T23:43:54.470295+00:00,eb6f36df-8788-4972-acfc-5f36497dbd69,power_user,brian14@example.net,u_1042,transfer,POST,/users/u_1042/wallet/transfer/u_1005,200,False,8,2357,16,True,wallet,73,Buraidah,ios,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; gv-GB) AppleWebKit/534.34.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.34.7",playwright
2026-03-04T23:43:54.482446+00:00,2507c794-3c8f-4c53-91b0-fd4144211237,casual,toddmegan@example.org,u_1031,auth_me,GET,/auth/me,200,False,6,4867,0,True,auth,223,Khobar,android,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/48.0.894.0 Safari/532.1",playwright
2026-03-04T23:43:54.955467+00:00,7d3ee1c1-0c6f-4cde-ab44-cb00b86cf6df,admin,admin@rasd.local,admin_1,admin_users,GET,/admin/users,200,False,31,1508,0,True,admin,11006,Mecca,ios,Opera/9.41.(X11; Linux x86_64; be-BY) Presto/2.9.172 Version/12.00,playwright
2026-03-04T23:43:55.146928+00:00,df145d3c-d5d2-4371-a1da-295955230536,casual,brucefreeman@example.org,u_1025,auth_me,GET,/auth/me,200,False,6,9715,0,True,auth,223,Medina,web,"Mozilla/5.0 (Windows 95) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/22.0.810.0 Safari/531.2",playwright
