session_id,user_id,email,persona,geo_location,client_type,total_requests,session_duration_sec,requests_per_minute,failed_login_count,error_ratio,error_4xx_count,error_5xx_count,unique_endpoints,endpoint_entropy,has_admin_access,admin_action_count,wallet_action_count,wallet_action_ratio,transfer_count,topup_count,withdraw_count,pay_bill_count,financial_error_count,avg_think_time_ms,std_think_time_ms,avg_response_time_ms,min_think_time_ms
2507c794-3c8f-4c53-91b0-fd4144211237,u_1031,toddmegan@example.org,casual,Khobar,android,5,19.65,15.27,0,0.0,0,0,5,2.3219,0,0,1,0.2,0,0,0,0,0,5769.0,1856.85,6.8,3475
6262499e-4fad-49e4-80ce-b8a0530dd2ba,u_1022,amandapayne@example.net,power_user,Taif,web,11,13.51,48.87,0,0.0,0,0,8,2.8454,0,0,6,0.5455,0,2,0,1,0,1443.1,627.98,9.27,644
76ca7f92-67da-4910-b39a-9f9aeba16e8e,u_1016,fowlerkelly@example.net,transactor,Tabuk,ios,7,17.67,23.77,0,0.0,0,0,7,2.8074,0,0,3,0.4286,0,1,1,1,0,3451.33,661.83,8.14,2695
8ef8fc84-61b6-4463-80a3-bfade89d26f1,u_1071,zsmith@example.org,casual,Khobar,android,6,26.19,13.74,0,0.1667,1,0,6,2.585,0,0,3,0.5,0,0,1,1,0,7138.0,2796.91,10.67,3361
a4457486-d3be-4620-ac51-055b1690856e,u_1052,julie73@example.org,power_user,Khobar,web,17,22.63,45.07,0,0.0,0,0,12,3.4548,0,0,10,0.5882,4,2,1,0,0,1434.0,694.29,10.47,534
6c96475f-03f0-4773-9804-242f284b721b,u_1029,nataliefrazier@example.com,confused,Taif,web,4,35.87,6.69,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,0,0,0,19172.33,4135.16,7.5,13341
67dd50a5-bf81-4b32-a36e-c50a0438b7f8,u_1012,jsanchez@example.org,casual,Riyadh,web,6,27.58,13.05,0,0.0,0,0,5,2.2516,0,0,3,0.5,0,2,0,1,0,7802.8,2637.79,10.0,4727
d8b42044-ecad-488a-943e-2c6a430876e9,u_1044,upearson@example.org,casual,Mecca,web,6,20.13,17.88,0,0.0,0,0,5,2.2516,0,0,1,0.1667,0,0,0,0,0,6190.4,2816.46,8.83,3844
b4c496bc-0913-426c-b0a7-12fd0a2202de,u_1077,cameron96@example.org,casual,Mecca,web,4,11.83,20.29,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,0,0,0,7658.67,3041.43,11.25,3805
1b4decf9-8c0d-413e-9721-6d2553a02e07,u_1007,lauren10@example.net,transactor,Taif,web,6,12.94,27.82,0,0.5,3,0,5,2.2516,0,0,3,0.5,1,0,0,2,0,3563.6,1293.14,7.83,1604
6a4f8c5d-a410-4d36-9498-0bd8a69399b4,u_1026,jesus90@example.org,transactor,Taif,ios,10,17.81,33.69,0,0.2,1,1,7,2.7219,0,0,6,0.6,1,2,0,2,0,2471.11,918.01,9.2,1538
6123c34f-40a7-46bd-b0d5-afa2804c7731,u_1054,browningmichael@example.com,transactor,Mecca,ios,7,16.18,25.96,0,0.0,0,0,6,2.5216,0,0,4,0.5714,1,2,1,0,0,2887.33,1078.64,8.29,1219
612c0dca-ddd7-462d-b56f-90ff026912d7,u_1037,rtaylor@example.com,confused,Mecca,android,4,44.84,5.35,0,0.0,0,0,3,1.5,0,0,0,0.0,0,0,0,0,0,20132.0,3754.85,8.75,15608
ecdc9110-0c0f-445e-869a-71a26005abbf,u_1056,reginaburnett@example.org,transactor,Tabuk,ios,6,10.96,32.83,0,0.0,0,0,5,2.2516,0,0,3,0.5,1,0,2,0,0,2632.4,1101.45,12.83,1059
94270e61-d2a6-4da2-880c-0955e87c86eb,u_1047,parkerandrea@example.org,power_user,Mecca,android,14,18.83,44.61,0,0.0,0,0,10,3.182,0,0,7,0.5,1,3,0,1,0,1619.77,578.59,10.79,547
b9ac2a06-edc9-454a-a9d4-7e3a58db7940,u_1011,ashleyparks@example.org,transactor,Riyadh,android,11,27.85,23.7,0,0.0909,1,0,8,2.914,0,0,7,0.6364,4,2,0,1,0,3087.9,849.0,12.55,1255
cb35b8b0-b8e8-48ba-b1fc-fb76da20296a,u_1012,jsanchez@example.org,power_user,Riyadh,web,13,19.28,40.45,0,0.2308,3,0,7,2.4997,0,0,10,0.7692,1,2,2,5,0,1765.08,364.55,11.08,843
6356b112-de97-4010-9b8c-975661e14310,u_1043,amy95@example.com,casual,Dammam,android,6,35.7,10.08,0,0.0,0,0,5,2.2516,0,0,1,0.1667,0,0,0,0,0,8742.0,2279.9,6.17,4808
00d6b2c9-82c2-4e03-83c6-2bd3c09b2c60,admin_1,admin@rasd.local,admin,Dammam,web,22,32.45,40.68,0,0.0,0,0,6,2.1358,1,22,0,0.0,0,0,0,0,0,1624.52,359.41,15.0,819
1196a41d-6412-48da-9e62-ae8e757b2769,u_1035,cindy19@example.com,casual,Medina,ios,6,22.72,15.85,0,0.0,0,0,5,2.2516,0,0,0,0.0,0,0,0,0,0,5522.0,1429.3,7.33,4038
550b3abc-e3ac-434b-a9cc-de83cdb70f83,u_1048,wolfbryan@example.com,casual,Buraidah,web,6,29.77,12.09,0,0.0,0,0,5,2.2516,0,0,2,0.3333,0,1,0,0,0,7466.0,1834.87,8.0,5195
6826b925-fcd3-4a65-b64f-e7c73814f881,u_1060,heather99@example.com,transactor,Buraidah,web,8,22.85,21.0,0,0.375,3,0,7,2.75,0,0,6,0.75,2,0,1,1,0,3848.43,677.06,9.38,2774
1fe11ce9-0b6e-4e5e-943b-203045ebc520,u_1062,jensenkelly@example.com,casual,Khobar,web,6,25.4,14.17,0,0.0,0,0,6,2.585,0,0,0,0.0,0,0,0,0,0,6118.0,1606.69,9.5,4404
2daf8b19-53d2-4995-bd03-32fda3dee52e,u_1009,amartin@example.org,transactor,Jeddah,android,10,22.92,26.18,0,0.0,0,0,7,2.7219,0,0,8,0.8,5,1,0,0,0,2781.22,1020.37,15.3,1700
4cf41105-e11b-4b33-a15a-c04e9ff16abe,u_1076,smalltimothy@example.org,casual,Tabuk,android,7,33.34,12.6,0,0.0,0,0,4,1.6645,0,0,0,0.0,0,0,0,0,0,6351.17,2150.83,17.14,4415
9fcc9f07-270d-45c8-af2d-cd1a281fcc87,u_1038,ihardy@example.org,casual,Taif,web,7,28.76,14.6,0,0.0,0,0,7,2.8074,0,0,1,0.1429,1,0,0,0,0,6555.67,2813.98,12.14,3896
552a861b-e4fc-416d-81f1-445c3c9ece6e,u_1032,amberbrown@example.org,power_user,Dammam,android,9,10.74,50.27,0,0.0,0,0,8,2.9477,0,0,5,0.5556,3,0,0,1,0,1528.62,534.11,11.22,704
e236ab1b-cb12-4810-b520-86f25115a4ba,u_1057,krista15@example.org,casual,Khobar,android,5,28.51,10.52,0,0.0,0,0,5,2.3219,0,0,1,0.2,0,0,0,0,0,8084.5,2850.65,12.4,3901
7e0b9eb7-a7d8-41d1-a14f-6dde9c59aa27,u_1079,michelle79@example.com,casual,Khobar,ios,6,23.56,15.28,0,0.0,0,0,4,1.7925,0,0,3,0.5,0,0,0,0,0,5894.0,1049.19,7.17,4792
57852527-6f66-4809-9491-1ffd23e10cfc,u_1079,michelle79@example.com,transactor,Khobar,ios,10,25.1,23.91,0,0.0,0,0,8,2.9219,0,0,6,0.6,2,2,0,2,0,3203.89,918.34,11.4,1492
fe5f4797-dc10-4606-b35f-cf52ad265cda,u_1002,hanan.alharbi@gmail.com,casual,Riyadh,web,6,22.64,15.9,0,0.0,0,0,6,2.585,0,0,3,0.5,1,1,0,1,0,6285.4,2214.31,11.17,3642
1948af60-90f9-4444-98c4-241e37511d82,u_1080,ydelgado@example.com,casual,Medina,web,7,29.81,14.09,0,0.0,0,0,7,2.8074,0,0,2,0.2857,0,1,0,1,0,5567.67,2446.45,8.14,3668
1a5f60af-8383-411e-848c-430e9f000732,u_1078,matthewmunoz@example.com,casual,Mecca,ios,7,34.77,12.08,0,0.1429,1,0,6,2.5216,0,0,2,0.2857,0,0,0,1,0,7065.17,1089.25,10.29,5026
9fa39674-fc19-4e61-8247-a3e05875d424,u_1048,wolfbryan@example.com,power_user,Buraidah,web,13,17.83,43.74,0,0.0,0,0,10,3.2389,0,0,5,0.3846,1,0,2,1,0,1555.08,457.46,10.46,832
fd4a4294-e069-472d-ab69-431b9951e47d,u_1025,brucefreeman@example.org,casual,Medina,web,5,15.14,19.81,0,0.0,0,0,4,1.9219,0,0,1,0.2,0,0,0,1,0,6220.75,2408.91,11.6,3720
82db0a1b-5224-4b6b-8aa2-ed8ca1d2ad32,u_1065,taylor44@example.com,transactor,Dammam,android,6,10.19,35.32,0,0.0,0,0,5,2.2516,0,0,3,0.5,0,2,0,1,0,2310.8,1107.64,12.5,1320
769e8f59-c3fa-4935-a740-ff59a00e5b2c,u_1069,craigthomas@example.org,casual,Riyadh,ios,6,30.33,11.87,0,0.1667,1,0,5,2.2516,0,0,3,0.5,0,0,1,0,1,8214.2,2671.08,8.5,4657
4c694c15-6950-4885-9cf0-ca65066bdd2a,u_1040,jasmine96@example.com,casual,Jeddah,web,7,37.13,11.31,0,0.0,0,0,5,2.1281,0,0,0,0.0,0,0,0,0,0,7378.0,1480.52,11.29,5531
c910caf9-b079-4742-aceb-db72828581ef,u_1053,williambishop@example.org,casual,Taif,android,8,47.2,10.17,0,0.0,0,0,5,2.1556,0,0,3,0.375,0,0,0,0,0,8066.71,3059.09,10.38,3348
dc842a0c-61cf-4de1-b61b-139679e1cb24,u_1019,morganserrano@example.net,power_user,Jeddah,web,17,21.74,46.91,0,0.0,0,0,13,3.5725,0,0,7,0.4118,2,1,1,1,0,1384.44,491.35,10.35,564
6354c6b9-b721-4d52-8f81-4769d578dd5f,u_1004,user@example.com,casual,Jeddah,ios,4,14.31,16.77,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,1,0,0,7673.33,2794.98,9.25,3835
65575b3c-fb68-48f5-ad82-201ba52dba1f,u_1037,rtaylor@example.com,power_user,Mecca,android,16,20.16,47.62,0,0.0,0,0,11,3.375,0,0,9,0.5625,2,2,2,2,0,1419.73,542.31,10.38,501
3456f9e8-0d6d-4cb4-b3dc-e2fec1c457bc,unknown,morrissharon@example.org,casual,Dammam,android,8,50.93,9.42,1,0.125,1,0,7,2.75,0,0,2,0.25,1,0,1,0,0,8485.43,2603.7,8.38,4188
d1421fbe-7c06-420c-a599-2282887d2b66,u_1030,burkejeffrey@example.com,power_user,Tabuk,android,11,13.16,50.16,0,0.5455,6,0,8,2.8454,0,0,8,0.7273,2,1,3,2,0,1401.6,469.42,15.55,855
3c9fb7b4-c17e-47e3-850c-bea135025c21,u_1005,fmoore@example.net,confused,Buraidah,web,5,45.06,6.66,0,0.0,0,0,4,1.9219,0,0,2,0.4,2,0,0,0,0,17091.0,5611.72,13.2,8697
7e547997-8c6e-48ec-aecb-78296774ce17,u_1036,jessicahoward@example.net,casual,Khobar,android,4,21.1,11.37,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,0,0,0,10774.33,1094.07,11.75,9258
05b8c160-3b0c-4717-8657-9789da75b7f1,u_1007,lauren10@example.net,power_user,Taif,web,13,16.11,48.42,0,0.0,0,0,10,3.2389,0,0,6,0.4615,1,2,1,0,0,1504.33,526.61,8.69,657
cd7b3d4c-23a2-42b5-a7f4-a67bf96de30d,u_1074,harrisdaniel@example.net,transactor,Jeddah,web,10,19.55,30.69,0,0.5,5,0,9,3.1219,0,0,6,0.6,2,0,2,1,0,2607.56,1241.99,11.5,1048
c9ff56b7-89bf-4137-ad5f-5b01ba9b8e94,u_1040,jasmine96@example.com,power_user,Jeddah,web,15,17.2,52.34,0,0.2667,4,0,8,2.8729,0,0,11,0.7333,2,2,3,3,0,1342.79,560.22,11.4,562
4e4b6287-5c99-40f4-a344-605ed6cadd34,u_1021,jeffrey60@example.net,casual,Buraidah,android,5,13.29,22.57,0,0.2,0,1,4,1.9219,0,0,3,0.6,0,0,2,0,0,4190.25,1617.65,10.6,3024
5b6f9718-580e-4a82-b48a-bd51d02615e9,u_1054,browningmichael@example.com,transactor,Mecca,ios,6,11.38,31.62,0,0.0,0,0,5,2.2516,0,0,4,0.6667,0,0,1,1,0,3107.2,955.96,13.0,2062
e6fef05a-d9ef-425e-9fe6-80e235bbf0de,u_1016,fowlerkelly@example.net,casual,Tabuk,ios,7,28.71,14.63,0,0.0,0,0,7,2.8074,0,0,2,0.2857,0,0,1,0,0,5730.83,964.18,9.57,3953
c068cbae-a25b-4758-9290-37e660e3dca1,u_1022,amandapayne@example.net,power_user,Taif,web,13,17.66,44.17,0,0.0,0,0,8,2.7774,0,0,9,0.6923,2,2,0,1,0,1622.75,552.98,12.0,829
168ac191-d47c-4ad9-bd19-0d68cbe7687d,u_1076,smalltimothy@example.org,casual,Tabuk,android,4,10.57,22.71,0,0.0,0,0,4,2.0,0,0,0,0.0,0,0,0,0,0,5196.33,367.2,7.75,4824
d278df4c-1179-4e4c-8609-1609412b9cfe,u_1010,ellen35@example.net,transactor,Medina,android,8,19.12,25.11,0,0.625,5,0,7,2.75,0,0,5,0.625,3,0,1,1,0,3060.57,1183.53,12.88,1253
fcf4612b-ae2c-4d96-8621-c8f0fc2fb3c5,u_1069,craigthomas@example.org,casual,Riyadh,ios,4,17.54,13.69,0,0.0,0,0,3,1.5,0,0,2,0.5,0,2,0,0,0,9572.67,1264.01,16.75,8212
147d76fe-728e-4dd8-bedc-e55ef1c59e9c,u_1043,amy95@example.com,casual,Dammam,android,8,40.43,11.87,0,0.0,0,0,7,2.75,0,0,5,0.625,3,0,0,0,0,6750.29,1449.62,14.0,4380
d5032cee-e86e-44b0-90f9-3ace721530ef,u_1003,queenrama@gmail.com,confused,Jeddah,android,3,9.93,18.12,0,0.0,0,0,3,1.585,0,0,0,0.0,0,0,0,0,0,11046.0,1135.0,16.0,9911
13217542-de45-4de8-9777-3c17b75c5e51,u_1002,hanan.alharbi@gmail.com,casual,Riyadh,web,8,48.46,9.91,0,0.0,0,0,7,2.75,0,0,2,0.25,1,0,0,0,0,7447.57,2660.8,8.88,3753
816dbcec-fb3e-4249-aebe-0e68946609c2,u_1004,user@example.com,casual,Jeddah,web,6,33.57,10.73,0,0.0,0,0,5,2.2516,0,0,2,0.3333,0,1,0,0,0,8803.8,1690.35,8.17,6289
7392dfa1-07cd-4cda-bead-274eabc94778,admin_1,admin@rasd.local,admin,Buraidah,ios,7,7.16,58.63,0,0.0,0,0,5,2.1281,1,7,0,0.0,0,0,0,0,0,1419.0,432.37,12.29,692
29e47fc2-3147-4f7c-9d47-ac97a1fb1c88,u_1025,brucefreeman@example.org,casual,Medina,web,5,26.08,11.5,0,0.0,0,0,5,2.3219,0,0,2,0.4,0,0,1,0,0,7463.0,3219.2,11.4,3848
f16c6c95-a526-44ce-827c-a91e7934f69a,admin_1,admin@rasd.local,admin,Buraidah,web,12,10.14,70.98,0,0.0,0,0,6,2.3962,1,12,0,0.0,0,0,0,0,0,1066.09,483.03,16.58,627
9f95e659-c194-4875-b145-3d47df1e6315,u_1026,jesus90@example.org,transactor,Taif,ios,6,9.1,39.58,0,0.0,0,0,5,2.2516,0,0,3,0.5,1,0,2,0,0,2637.6,1294.99,15.5,1304
df065cfa-bd93-4ada-a4cc-154a7d849b0a,u_1033,jefferypowell@example.com,casual,Abha,ios,8,58.54,8.2,0,0.0,0,0,8,3.0,0,0,3,0.375,0,1,1,1,0,9276.71,2433.47,9.75,4792
56c52854-656e-4daa-9c12-7c396c1ddb33,u_1027,lwilson@example.org,transactor,Mecca,ios,6,14.24,25.29,0,0.1667,1,0,6,2.585,0,0,3,0.5,0,1,0,1,0,3492.8,497.27,11.33,2741
26d0485d-e1e4-4e80-9ddb-b0688dd8d903,u_1020,denisemiller@example.com,casual,Buraidah,android,8,45.34,10.59,0,0.125,1,0,7,2.75,0,0,3,0.375,1,1,0,0,0,7947.0,2804.48,8.75,3565
c3f51a1b-d4e4-4300-9c58-a380d3f57505,u_1061,cramsey@example.com,confused,Dammam,android,4,20.5,11.7,0,0.0,0,0,4,2.0,0,0,0,0.0,0,0,0,0,0,12066.67,2672.44,8.75,9433
072f1ded-209c-4217-8236-8ed9f91c2b36,u_1016,fowlerkelly@example.net,casual,Tabuk,ios,5,21.21,14.15,0,0.0,0,0,5,2.3219,0,0,3,0.6,1,0,1,0,0,6480.5,2735.02,13.6,3238
8b351118-e5bd-4291-afad-d96c2456547b,u_1062,jensenkelly@example.com,casual,Khobar,web,7,25.78,16.29,0,0.0,0,0,4,1.8424,0,0,2,0.2857,0,0,0,0,0,5110.5,2229.19,14.57,3210
c22e5f10-b691-426c-aeb6-d2edb90bcc59,admin_1,admin@rasd.local,admin,Khobar,web,37,50.54,43.93,0,0.0,0,0,6,2.1335,1,37,0,0.0,0,0,0,0,0,1409.5,454.7,17.24,721
a88c1c1a-2896-4372-8298-6c750cc7bffe,u_1064,jessica49@example.com,transactor,Medina,web,11,25.98,25.4,0,0.4545,5,0,7,2.6635,0,0,5,0.4545,2,0,0,3,0,2712.0,977.71,8.18,1245
a329d7ff-b5ee-4c44-93f7-34544d7c6b13,unknown,cabreraashley@example.org,transactor,Mecca,ios,8,18.44,26.03,1,0.125,1,0,7,2.75,0,0,5,0.625,3,1,1,0,0,3121.43,1057.75,15.12,1353
90405e58-ba25-42b1-8516-6e49fe0c97de,u_1035,cindy19@example.com,transactor,Medina,ios,9,20.11,26.86,0,0.0,0,0,9,3.1699,0,0,6,0.6667,3,1,0,1,0,2983.62,673.43,15.0,1792
535e4814-d532-4a31-9ed0-c5bec1f34dfa,u_1005,fmoore@example.net,transactor,Buraidah,web,11,35.72,18.48,0,0.0,0,0,9,3.0958,0,0,6,0.5455,2,1,2,0,0,3714.0,1074.64,14.73,1602
08100848-1b53-4639-bdad-e4e37cc41147,u_1048,wolfbryan@example.com,transactor,Buraidah,web,11,26.09,25.3,0,0.0,0,0,9,3.0958,0,0,8,0.7273,4,2,0,1,0,2890.5,1133.77,12.55,1087
ac841236-50a9-4db6-bb97-cbbe55641877,u_1047,parkerandrea@example.org,casual,Mecca,android,4,17.66,13.59,0,0.0,0,0,4,2.0,0,0,1,0.25,0,0,0,0,0,9829.67,1471.38,13.0,8591
7ba5442c-2586-45e4-9b13-356cf07e5ccb,u_1070,jasondean@example.net,transactor,Mecca,ios,8,18.68,25.69,0,0.0,0,0,8,3.0,0,0,3,0.375,1,1,0,0,0,3361.0,1323.72,8.38,1018
a779b405-5ed2-45c0-84cf-e425072d16a8,u_1014,morrissharon@example.org,casual,Dammam,android,4,12.99,18.48,0,0.0,0,0,3,1.5,0,0,0,0.0,0,0,0,0,0,8223.67,3717.79,9.25,3077
ddd7ca80-2a3c-4ec4-b62c-26b1bb325956,u_1055,brentswanson@example.org,casual,Dammam,web,7,37.72,11.13,0,0.0,0,0,5,2.1281,0,0,1,0.1429,0,0,0,0,0,7706.67,1862.44,9.14,3911
e468a561-85fa-4908-8157-2a261e80533c,u_1029,nataliefrazier@example.com,confused,Taif,web,3,22.48,8.01,0,0.0,0,0,3,1.585,0,0,1,0.3333,0,0,1,0,0,18684.0,3737.0,17.0,14947
82fc8871-55df-41e2-afa8-50269f1ab55b,u_1044,upearson@example.org,transactor,Mecca,web,10,21.12,28.42,0,0.0,0,0,8,2.9219,0,0,6,0.6,2,2,0,2,0,2807.67,1153.09,14.7,1285
5f411e4a-5d52-46dd-8cb3-7d0f2e8f6134,u_1005,fmoore@example.net,transactor,Buraidah,web,8,18.1,26.53,0,0.125,0,1,6,2.5,0,0,4,0.5,2,2,0,0,0,3446.4,864.96,18.62,2085
c5ce524c-343b-4d72-96d4-5e83b2edc696,u_1045,meyerrobin@example.com,transactor,Medina,android,7,18.66,22.51,0,0.0,0,0,6,2.5216,0,0,5,0.7143,3,0,1,0,0,3384.5,1176.53,14.14,1768
d4bb0f1a-1101-4e35-b125-ffba2ae1a586,u_1012,jsanchez@example.org,power_user,Riyadh,web,9,10.02,53.91,0,0.1111,1,0,7,2.7255,0,0,4,0.4444,0,0,2,2,0,1333.88,541.73,18.33,536
db1df2c5-357d-4f71-8680-82c3427ec276,u_1062,jensenkelly@example.com,transactor,Khobar,web,11,24.57,26.87,0,0.0,0,0,11,3.4594,0,0,6,0.5455,3,0,1,1,0,2715.3,929.98,14.09,1239
7f368ff4-6f80-4bd5-835c-fcc084c2785c,u_1024,wilsonjody@example.com,casual,Jeddah,ios,7,42.07,9.98,0,0.0,0,0,6,2.5216,0,0,1,0.1429,0,0,1,0,0,8082.17,2361.69,10.86,5125
8e527a4e-4040-4db1-b854-49205795c692,u_1066,darryl90@example.net,transactor,Taif,android,6,12.09,29.77,0,0.0,0,0,5,2.2516,0,0,3,0.5,1,2,0,0,0,2884.4,826.51,12.0,2238
68776f38-f74c-4bfd-9f5c-f788763fd318,admin_1,admin@rasd.local,admin,Buraidah,web,12,11.56,62.26,0,0.0833,0,1,6,2.4591,1,12,0,0.0,0,0,0,0,0,1117.82,397.32,16.83,692
9cc97b3b-950c-465e-bc3b-1ff3c9adeb1a,u_1029,nataliefrazier@example.com,power_user,Taif,web,12,14.87,48.42,0,0.0,0,0,10,3.2516,0,0,8,0.6667,3,1,2,1,0,1469.27,520.74,16.0,809
53d4839f-220a-4bed-8ea0-517d567f3c09,u_1078,matthewmunoz@example.com,confused,Mecca,ios,5,61.6,4.87,0,0.2,1,0,5,2.3219,0,0,1,0.2,1,0,0,0,0,19216.0,3358.11,11.4,15321
8473877b-167e-4191-8dc1-04b87e8c3828,u_1055,brentswanson@example.org,transactor,Dammam,web,11,25.93,25.46,0,0.1818,2,0,8,2.8454,0,0,7,0.6364,2,2,0,3,0,2955.3,962.52,15.91,1695
ae6aee90-fcb7-4ad7-adb2-60fc7007114a,u_1002,hanan.alharbi@gmail.com,casual,Riyadh,web,7,35.56,11.81,0,0.0,0,0,6,2.5216,0,0,2,0.2857,0,0,0,0,0,7237.17,2586.34,11.57,3402
bb05d6ff-19c6-4cca-9e8b-725630390151,u_1062,jensenkelly@example.com,power_user,Khobar,web,16,21.74,44.15,0,0.0,0,0,11,3.2028,0,0,10,0.625,1,4,3,1,0,1565.33,546.63,12.69,528
1d72339e-c9c7-432f-96ca-dda38d511721,u_1025,brucefreeman@example.org,casual,Medina,web,5,33.12,9.06,0,0.0,0,0,4,1.9219,0,0,1,0.2,0,0,0,0,0,9992.0,2087.13,7.8,6903
094e1871-e06a-451b-8ccd-6db193c8dd8f,u_1049,james84@example.org,confused,Dammam,android,4,43.84,5.47,0,0.25,1,0,4,2.0,0,0,2,0.5,1,1,0,0,0,18907.67,4226.23,13.0,12934
90735d47-d32f-488b-a624-e3e4d0e19fe4,u_1063,bookeranna@example.org,transactor,Dammam,android,8,22.0,21.82,0,0.0,0,0,6,2.5,0,0,4,0.5,0,0,2,2,0,3768.14,753.15,17.38,2591
8b84c166-906b-41f7-87bd-3cd67412f70c,u_1016,fowlerkelly@example.net,casual,Tabuk,ios,6,37.43,9.62,0,0.0,0,0,5,2.2516,0,0,1,0.1667,1,0,0,0,0,9806.8,1759.79,10.17,7434
487018de-1f07-4000-9432-8f7d02e3c62e,u_1028,anthonylindsay@example.com,confused,Tabuk,ios,3,10.91,16.49,0,0.0,0,0,3,1.585,0,0,1,0.3333,0,0,0,0,0,9923.5,969.5,9.0,8954
c4a3e8c5-0b25-43b6-a11f-1d803809af4f,unknown,amartin@example.org,transactor,Jeddah,android,10,19.59,30.63,1,0.1,1,0,7,2.7219,0,0,6,0.6,4,1,0,0,0,2675.0,1065.65,15.4,1025
dd59d649-1879-4038-ac86-1073f4fc2bdc,admin_1,admin@rasd.local,admin,Medina,ios,7,5.79,72.5,0,0.0,0,0,5,2.2359,1,7,0,0.0,0,0,0,0,0,1183.5,342.73,16.86,613
a2c93d7e-be70-4b81-b166-becc18cfdab2,u_1077,cameron96@example.org,casual,Mecca,web,7,35.42,11.86,0,0.0,0,0,5,2.1281,0,0,4,0.5714,0,1,0,0,0,7370.5,2893.37,11.43,4040
c948fe5f-cc82-41e6-a472-e331b37ad05d,u_1036,jessicahoward@example.net,casual,Khobar,android,8,46.1,10.41,0,0.125,1,0,7,2.75,0,0,4,0.5,0,1,0,1,0,8119.0,2854.66,10.38,3973
02eb711d-9465-4c85-a2b5-2a2ad25f2c22,u_1046,kbutler@example.net,power_user,Mecca,web,17,26.23,38.89,0,0.1176,2,0,13,3.6169,0,0,9,0.5294,5,1,2,0,0,1701.44,562.71,13.94,826
90b9936a-55eb-4123-aec7-32ae24649370,u_1077,cameron96@example.org,transactor,Mecca,web,9,17.9,30.17,0,0.0,0,0,7,2.7255,0,0,7,0.7778,3,0,2,1,0,2347.75,1126.0,15.11,1051
1e50be18-55bb-459d-b852-23eaf3fee3f3,u_1064,jessica49@example.com,casual,Medina,web,8,55.04,8.72,0,0.0,0,0,7,2.75,0,0,1,0.125,0,0,0,0,0,8798.0,1682.67,9.0,6146
