timestamp,session_id,persona,email,user_id,action,method,path,status_code,is_failed_login,response_time_ms,think_time_ms,body_size,has_auth_token,endpoint_category,response_length,geo_location
2026-02-28T22:04:29.167420,228,transactor,samuelpeck@example.net,u_1132,auth_me,GET,/auth/me,200,False,8,2056,0,True,auth,223,Riyadh
2026-02-28T22:04:29.883515,27,power_user,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,5,843,0,True,wallet,55,Jeddah
2026-02-28T22:04:30.157991,50,casual,user@example.com,u_1004,sign_in,POST,/auth/sign-in,200,False,16,4832,56,False,auth,156,Jeddah
2026-02-28T22:04:30.375001,8,casual,taif.alsaadi@gmail.com,u_1001,sign_in,POST,/auth/sign-in,200,False,13,5252,62,False,auth,165,Mecca
2026-02-28T22:04:30.444017,132,transactor,user@example.com,u_1004,sign_in,POST,/auth/sign-in,200,False,23,3220,56,False,auth,156,Jeddah
2026-02-28T22:04:30.632784,26,casual,andrewyoung@example.com,u_1174,sign_in,POST,/auth/sign-in,200,False,12,8008,64,False,auth,170,Dammam
2026-02-28T22:04:30.869179,162,power_user,martinezbrandon@example.net,u_1184,auth_me,GET,/auth/me,200,False,10,2053,0,True,auth,222,Khobar
2026-02-28T22:04:30.986717,201,power_user,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,200,False,11,2111,17,True,wallet,72,Jeddah
2026-02-28T22:04:31.114604,64,power_user,user@example.com,u_1004,view_profile,GET,/users/u_1004,404,False,17,2310,0,True,account,22,Jeddah
2026-02-28T22:04:31.133620,139,power_user,taif.alsaadi@gmail.com,u_1001,update_profile,PUT,/users/u_1001,404,False,4,2254,18,True,account,22,Mecca
2026-02-28T22:04:31.209089,67,casual,hanan.alharbi@gmail.com,u_1002,sign_in,POST,/auth/sign-in,200,False,10,9580,63,False,auth,167,Riyadh
2026-02-28T22:04:31.394388,289,admin,admin,admin,admin_view_wallets,GET,/admin/wallets,200,False,10,3537,0,True,admin,686,Riyadh
2026-02-28T22:04:31.453120,288,admin,admin,admin,admin_view_financial,GET,/admin/overview/financial,200,False,6,3626,0,True,admin,416,Riyadh
2026-02-28T22:04:31.909230,228,transactor,samuelpeck@example.net,u_1132,auth_me,GET,/auth/me,200,False,7,2731,0,True,auth,223,Riyadh
2026-02-28T22:04:32.230028,162,power_user,martinezbrandon@example.net,u_1184,auth_me,GET,/auth/me,200,False,22,1335,0,True,auth,222,Khobar
2026-02-28T22:04:32.245370,125,casual,rsantos@example.net,u_1171,sign_in,POST,/auth/sign-in,200,False,8,9527,60,False,auth,167,Mecca
2026-02-28T22:04:32.250903,1,casual,user@example.com,u_1004,sign_in,POST,/auth/sign-in,200,False,9,10231,56,False,auth,156,Jeddah
2026-02-28T22:04:32.283608,27,power_user,user@example.com,u_1004,view_bank_accounts,GET,/users/u_1004/bank-accounts,404,False,10,2386,0,True,account,22,Jeddah
2026-02-28T22:04:32.455578,132,transactor,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,5,2003,0,True,wallet,55,Jeddah
2026-02-28T22:04:32.588045,288,admin,admin,admin,admin_view_users,GET,/admin/users,200,False,15,1117,0,True,admin,11068,Riyadh
2026-02-28T22:04:32.871676,162,power_user,martinezbrandon@example.net,u_1184,view_profile,GET,/users/u_1184,404,False,4,635,0,True,account,22,Khobar
2026-02-28T22:04:33.034447,228,transactor,samuelpeck@example.net,u_1132,update_profile,PUT,/users/u_1132,404,False,17,1104,18,True,account,22,Riyadh
2026-02-28T22:04:33.082393,201,power_user,user@example.com,u_1004,auth_me,GET,/auth/me,200,False,5,2088,0,True,auth,194,Jeddah
2026-02-28T22:04:33.173983,64,power_user,user@example.com,u_1004,auth_me,GET,/auth/me,200,False,5,2051,0,True,auth,194,Jeddah
2026-02-28T22:04:33.298386,139,power_user,taif.alsaadi@gmail.com,u_1001,view_profile,GET,/users/u_1001,404,False,4,2158,0,True,account,22,Mecca
2026-02-28T22:04:33.389422,27,power_user,user@example.com,u_1004,auth_me,GET,/auth/me,200,False,5,1098,0,True,auth,194,Jeddah
2026-02-28T22:04:33.713685,246,confused,katelyn06@example.org,u_1144,sign_in,POST,/auth/sign-in,200,False,13,12828,60,False,auth,163,Taif
2026-02-28T22:04:34.010268,64,power_user,user@example.com,u_1004,view_profile,GET,/users/u_1004,404,False,4,829,0,True,account,22,Jeddah
2026-02-28T22:04:34.174610,201,power_user,user@example.com,u_1004,update_profile,PUT,/users/u_1004,404,False,4,1086,16,True,account,22,Jeddah
2026-02-28T22:04:34.280271,27,power_user,user@example.com,u_1004,auth_me,GET,/auth/me,200,False,8,880,0,True,auth,194,Jeddah
2026-02-28T22:04:34.399531,288,admin,admin,admin,admin_view_transactions,GET,/admin/transactions,200,False,12,1796,0,True,admin,6925,Riyadh
2026-02-28T22:04:34.400489,289,admin,admin,admin,admin_view_users,GET,/admin/users,200,False,23,2979,0,True,admin,11068,Riyadh
2026-02-28T22:04:34.423202,289,admin,admin,admin,admin_sign_out,POST,/admin/auth/sign-out,200,False,22,0,0,True,admin,24,Riyadh
2026-02-28T22:04:34.559012,139,power_user,taif.alsaadi@gmail.com,u_1001,view_profile,GET,/users/u_1001,404,False,4,1253,0,True,account,22,Mecca
2026-02-28T22:04:34.709256,132,transactor,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,14,2236,0,True,wallet,55,Jeddah
2026-02-28T22:04:34.907515,277,confused,hanan.alharbi@gmail.com,u_1002,sign_in,POST,/auth/sign-in,200,False,9,13772,63,False,auth,167,Riyadh
2026-02-28T22:04:35.132026,64,power_user,user@example.com,u_1004,transfer,POST,/users/u_1004/wallet/transfer/u_1001,400,False,10,1109,16,True,wallet,33,Jeddah
2026-02-28T22:04:35.275948,113,casual,pattersonwilliam@example.net,u_1161,view_profile,GET,/users/u_1161,404,False,4,8398,0,True,account,22,Buraidah
2026-02-28T22:04:35.303083,162,power_user,martinezbrandon@example.net,u_1184,view_profile,GET,/users/u_1184,404,False,7,2421,0,True,account,22,Khobar
2026-02-28T22:04:35.303725,201,power_user,user@example.com,u_1004,view_payments,GET,/users/u_1004/payments,404,False,4,1123,0,True,account,22,Jeddah
2026-02-28T22:04:35.598585,50,casual,user@example.com,u_1004,pay_bill,POST,/users/u_1004/wallet/pay-bill,400,False,9,5428,17,True,wallet,33,Jeddah
2026-02-28T22:04:35.864204,228,transactor,samuelpeck@example.net,u_1132,auth_me,GET,/auth/me,200,False,5,2822,0,True,auth,223,Riyadh
2026-02-28T22:04:35.877220,228,transactor,samuelpeck@example.net,u_1132,sign_out,POST,/auth/sign-out,200,False,11,0,0,True,auth,37,Riyadh
2026-02-28T22:04:35.915167,139,power_user,taif.alsaadi@gmail.com,u_1001,auth_me,GET,/auth/me,200,False,8,1344,0,True,auth,203,Mecca
2026-02-28T22:04:35.986032,27,power_user,user@example.com,u_1004,view_payments,GET,/users/u_1004/payments,404,False,4,1699,0,True,account,22,Jeddah
2026-02-28T22:04:36.490712,162,power_user,martinezbrandon@example.net,u_1184,auth_me,GET,/auth/me,200,False,6,1178,0,True,auth,222,Khobar
2026-02-28T22:04:36.507670,116,casual,taif.alsaadi@gmail.com,u_1001,sign_in,POST,/auth/sign-in,200,False,15,9850,62,False,auth,165,Mecca
2026-02-28T22:04:36.615213,1,casual,user@example.com,u_1004,update_profile,PUT,/users/u_1004,404,False,4,4357,18,True,account,22,Jeddah
2026-02-28T22:04:36.618727,125,casual,rsantos@example.net,u_1171,auth_me,GET,/auth/me,200,False,4,4367,0,True,auth,220,Mecca
2026-02-28T22:04:36.776888,288,admin,admin,admin,admin_view_wallets,GET,/admin/wallets,200,False,17,2358,0,True,admin,685,Riyadh
2026-02-28T22:04:36.788076,288,admin,admin,admin,admin_sign_out,POST,/admin/auth/sign-out,200,False,10,0,0,True,admin,24,Riyadh
2026-02-28T22:04:36.863654,201,power_user,user@example.com,u_1004,view_profile,GET,/users/u_1004,404,False,4,1553,0,True,account,22,Jeddah
2026-02-28T22:04:37.078503,139,power_user,taif.alsaadi@gmail.com,u_1001,view_payments,GET,/users/u_1001/payments,404,False,4,1157,0,True,account,22,Mecca
2026-02-28T22:04:37.267915,64,power_user,user@example.com,u_1004,view_payments,GET,/users/u_1004/payments,404,False,4,2129,0,True,account,22,Jeddah
2026-02-28T22:04:37.278975,64,power_user,user@example.com,u_1004,sign_out,POST,/auth/sign-out,200,False,10,0,0,True,auth,37,Jeddah
2026-02-28T22:04:37.612458,162,power_user,martinezbrandon@example.net,u_1184,update_profile,PUT,/users/u_1184,404,False,5,1114,18,True,account,22,Khobar
2026-02-28T22:04:37.654955,27,power_user,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,200,False,12,1654,17,True,wallet,73,Jeddah
2026-02-28T22:04:38.044965,67,casual,hanan.alharbi@gmail.com,u_1002,view_profile,GET,/users/u_1002,404,False,4,6829,0,True,account,22,Riyadh
2026-02-28T22:04:38.245660,27,power_user,user@example.com,u_1004,auth_me,GET,/auth/me,200,False,8,579,0,True,auth,194,Jeddah
2026-02-28T22:04:38.359076,201,power_user,user@example.com,u_1004,pay_bill,POST,/users/u_1004/wallet/pay-bill,200,False,10,1483,18,True,wallet,76,Jeddah
2026-02-28T22:04:38.671040,162,power_user,martinezbrandon@example.net,u_1184,auth_me,GET,/auth/me,200,False,9,1046,0,True,auth,222,Khobar
2026-02-28T22:04:39.167039,139,power_user,taif.alsaadi@gmail.com,u_1001,view_balance,GET,/users/u_1001/wallet,200,False,9,2076,0,True,wallet,57,Mecca
2026-02-28T22:04:39.201828,85,transactor,bking@example.org,u_1154,sign_in,POST,/auth/sign-in,200,False,10,4013,60,False,auth,163,Riyadh
2026-02-28T22:04:39.272500,275,power_user,taif.alsaadi@gmail.com,u_1001,sign_in,POST,/auth/sign-in,200,False,13,1127,62,False,auth,165,Mecca
2026-02-28T22:04:39.454553,27,power_user,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,200,False,20,1186,17,True,wallet,73,Jeddah
2026-02-28T22:04:39.541810,8,casual,taif.alsaadi@gmail.com,u_1001,view_profile,GET,/users/u_1001,404,False,11,9152,0,True,account,22,Mecca
2026-02-28T22:04:39.581499,162,power_user,martinezbrandon@example.net,u_1184,auth_me,GET,/auth/me,200,False,11,896,0,True,auth,222,Khobar
2026-02-28T22:04:39.591968,162,power_user,martinezbrandon@example.net,u_1184,sign_out,POST,/auth/sign-out,200,False,9,0,0,True,auth,37,Khobar
2026-02-28T22:04:39.678865,132,transactor,user@example.com,u_1004,topup,POST,/users/u_1004/wallet/topup,200,False,12,4955,18,True,wallet,70,Jeddah
2026-02-28T22:04:39.898241,113,casual,pattersonwilliam@example.net,u_1161,auth_me,GET,/auth/me,200,False,5,4614,0,True,auth,227,Buraidah
2026-02-28T22:04:40.035324,27,power_user,user@example.com,u_1004,transfer,POST,/users/u_1004/wallet/transfer/u_1003,200,False,11,567,17,True,wallet,72,Jeddah
2026-02-28T22:04:40.187925,201,power_user,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,5,1821,0,True,wallet,56,Jeddah
2026-02-28T22:04:40.897865,139,power_user,taif.alsaadi@gmail.com,u_1001,view_balance,GET,/users/u_1001/wallet,200,False,8,1720,0,True,wallet,57,Mecca
2026-02-28T22:04:41.119792,52,transactor,hanan.alharbi@gmail.com,u_1002,sign_in,POST,/auth/sign-in,200,False,20,3369,63,False,auth,167,Riyadh
2026-02-28T22:04:41.187882,27,power_user,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,6,1144,0,True,wallet,55,Jeddah
2026-02-28T22:04:41.215336,275,power_user,taif.alsaadi@gmail.com,u_1001,withdraw,POST,/users/u_1001/wallet/withdraw,200,False,18,1922,17,True,wallet,74,Mecca
2026-02-28T22:04:41.284382,201,power_user,user@example.com,u_1004,view_payments,GET,/users/u_1004/payments,404,False,5,1088,0,True,account,22,Jeddah
2026-02-28T22:04:41.318568,26,casual,andrewyoung@example.com,u_1174,auth_me,GET,/auth/me,200,False,5,10678,0,True,auth,224,Dammam
2026-02-28T22:04:42.056453,67,casual,hanan.alharbi@gmail.com,u_1002,withdraw,POST,/users/u_1002/wallet/withdraw,200,False,10,3998,17,True,wallet,73,Riyadh
2026-02-28T22:04:42.160848,85,transactor,bking@example.org,u_1154,auth_me,GET,/auth/me,200,False,7,2950,0,True,auth,217,Riyadh
2026-02-28T22:04:42.234918,139,power_user,taif.alsaadi@gmail.com,u_1001,view_balance,GET,/users/u_1001/wallet,200,False,12,1322,0,True,wallet,57,Mecca
2026-02-28T22:04:42.356137,275,power_user,taif.alsaadi@gmail.com,u_1001,view_bank_accounts,GET,/users/u_1001/bank-accounts,404,False,4,1134,0,True,account,22,Mecca
2026-02-28T22:04:42.917580,132,transactor,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,200,False,10,3225,17,True,wallet,72,Jeddah
2026-02-28T22:04:42.919730,27,power_user,user@example.com,u_1004,view_profile,GET,/users/u_1004,404,False,3,1724,0,True,account,22,Jeddah
2026-02-28T22:04:43.224814,201,power_user,user@example.com,u_1004,update_profile,PUT,/users/u_1004,404,False,5,1933,16,True,account,22,Jeddah
2026-02-28T22:04:43.268872,275,power_user,taif.alsaadi@gmail.com,u_1001,transfer,POST,/users/u_1001/wallet/transfer/u_1003,200,False,12,898,17,True,wallet,74,Mecca
2026-02-28T22:04:43.527965,50,casual,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,200,False,39,7886,17,True,wallet,73,Jeddah
2026-02-28T22:04:43.809840,275,power_user,taif.alsaadi@gmail.com,u_1001,withdraw,POST,/users/u_1001/wallet/withdraw,200,False,10,528,17,True,wallet,74,Mecca
2026-02-28T22:04:43.999005,1,casual,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,7,7369,0,True,wallet,56,Jeddah
2026-02-28T22:04:44.311887,139,power_user,taif.alsaadi@gmail.com,u_1001,transfer,POST,/users/u_1001/wallet/transfer/u_1003,200,False,10,2064,17,True,wallet,74,Mecca
2026-02-28T22:04:44.508472,52,transactor,hanan.alharbi@gmail.com,u_1002,topup,POST,/users/u_1002/wallet/topup,200,False,12,3374,18,True,wallet,71,Riyadh
2026-02-28T22:04:44.941649,8,casual,taif.alsaadi@gmail.com,u_1001,view_profile,GET,/users/u_1001,404,False,4,5393,0,True,account,22,Mecca
2026-02-28T22:04:45.095016,27,power_user,user@example.com,u_1004,view_bank_accounts,GET,/users/u_1004/bank-accounts,404,False,18,2154,0,True,account,22,Jeddah
2026-02-28T22:04:45.436941,201,power_user,user@example.com,u_1004,view_bank_accounts,GET,/users/u_1004/bank-accounts,404,False,4,2205,0,True,account,22,Jeddah
2026-02-28T22:04:45.584359,125,casual,rsantos@example.net,u_1171,update_profile,PUT,/users/u_1171,404,False,8,8954,18,True,account,22,Mecca
2026-02-28T22:04:45.859694,275,power_user,taif.alsaadi@gmail.com,u_1001,withdraw,POST,/users/u_1001/wallet/withdraw,200,False,10,2037,17,True,wallet,73,Mecca
2026-02-28T22:04:45.903651,85,transactor,bking@example.org,u_1154,update_profile,PUT,/users/u_1154,404,False,4,3736,18,True,account,22,Riyadh
2026-02-28T22:04:46.201801,26,casual,andrewyoung@example.com,u_1174,update_profile,PUT,/users/u_1174,404,False,5,4875,18,True,account,22,Dammam
2026-02-28T22:04:46.265629,201,power_user,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,7,819,0,True,wallet,55,Jeddah
2026-02-28T22:04:46.774194,139,power_user,taif.alsaadi@gmail.com,u_1001,view_balance,GET,/users/u_1001/wallet,200,False,5,2455,0,True,wallet,56,Mecca
2026-02-28T22:04:46.785097,139,power_user,taif.alsaadi@gmail.com,u_1001,sign_out,POST,/auth/sign-out,200,False,10,0,0,True,auth,37,Mecca
2026-02-28T22:04:46.868170,285,admin,admin,admin,admin_sign_in,POST,/admin/auth/sign-in,200,False,11,4528,45,False,admin,127,Riyadh
2026-02-28T22:04:46.992269,132,transactor,user@example.com,u_1004,view_payments,GET,/users/u_1004/payments,404,False,16,4055,0,True,account,22,Jeddah
2026-02-28T22:04:47.004901,132,transactor,user@example.com,u_1004,sign_out,POST,/auth/sign-out,200,False,11,0,0,True,auth,37,Jeddah
2026-02-28T22:04:47.296011,275,power_user,taif.alsaadi@gmail.com,u_1001,pay_bill,POST,/users/u_1001/wallet/pay-bill,200,False,10,1424,17,True,wallet,76,Mecca
2026-02-28T22:04:47.368658,52,transactor,hanan.alharbi@gmail.com,u_1002,auth_me,GET,/auth/me,200,False,16,2840,0,True,auth,205,Riyadh
2026-02-28T22:04:47.409889,67,casual,hanan.alharbi@gmail.com,u_1002,view_bank_accounts,GET,/users/u_1002/bank-accounts,404,False,4,5346,0,True,account,22,Riyadh
2026-02-28T22:04:47.518436,27,power_user,user@example.com,u_1004,withdraw,POST,/users/u_1004/wallet/withdraw,400,False,13,2407,17,True,wallet,33,Jeddah
2026-02-28T22:04:47.868273,116,casual,taif.alsaadi@gmail.com,u_1001,view_balance,GET,/users/u_1001/wallet,200,False,6,11352,0,True,wallet,57,Mecca
2026-02-28T22:04:48.330072,201,power_user,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,5,2057,0,True,wallet,55,Jeddah
2026-02-28T22:04:48.436543,275,power_user,taif.alsaadi@gmail.com,u_1001,auth_me,GET,/auth/me,200,False,5,1132,0,True,auth,203,Mecca
2026-02-28T22:04:48.783569,285,admin,admin,admin,admin_view_users,GET,/admin/users,200,False,15,1897,0,True,admin,11068,Riyadh
2026-02-28T22:04:49.006452,52,transactor,hanan.alharbi@gmail.com,u_1002,transfer,POST,/users/u_1002/wallet/transfer/u_1001,200,False,11,1624,17,True,wallet,74,Riyadh
2026-02-28T22:04:49.007145,260,confused,katelyn06@example.org,u_1144,sign_in,POST,/auth/sign-in,200,False,10,22634,60,False,auth,163,Taif
2026-02-28T22:04:49.459827,27,power_user,user@example.com,u_1004,view_profile,GET,/users/u_1004,404,False,4,1934,0,True,account,22,Jeddah
2026-02-28T22:04:49.471810,27,power_user,user@example.com,u_1004,sign_out,POST,/auth/sign-out,200,False,11,0,0,True,auth,37,Jeddah
2026-02-28T22:04:49.817292,201,power_user,user@example.com,u_1004,view_payments,GET,/users/u_1004/payments,404,False,4,1480,0,True,account,22,Jeddah
2026-02-28T22:04:49.983912,85,transactor,bking@example.org,u_1154,auth_me,GET,/auth/me,200,False,4,4074,0,True,auth,217,Riyadh
2026-02-28T22:04:50.334628,285,admin,admin,admin,admin_view_wallets,GET,/admin/wallets,200,False,13,1535,0,True,admin,685,Riyadh
2026-02-28T22:04:50.401844,275,power_user,taif.alsaadi@gmail.com,u_1001,view_bank_accounts,GET,/users/u_1001/bank-accounts,404,False,4,1958,0,True,account,22,Mecca
2026-02-28T22:04:50.498828,1,casual,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,6,6491,0,True,wallet,55,Jeddah
2026-02-28T22:04:50.548087,113,casual,pattersonwilliam@example.net,u_1161,view_payments,GET,/users/u_1161/payments,404,False,4,10643,0,True,account,22,Buraidah
2026-02-28T22:04:50.558669,113,casual,pattersonwilliam@example.net,u_1161,sign_out,POST,/auth/sign-out,200,False,9,0,0,True,auth,37,Buraidah
2026-02-28T22:04:50.805746,52,transactor,hanan.alharbi@gmail.com,u_1002,view_balance,GET,/users/u_1002/wallet,200,False,9,1788,0,True,wallet,57,Riyadh
2026-02-28T22:04:51.147622,275,power_user,taif.alsaadi@gmail.com,u_1001,view_payments,GET,/users/u_1001/payments,404,False,4,739,0,True,account,22,Mecca
2026-02-28T22:04:51.220884,201,power_user,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,21,1378,0,True,wallet,55,Jeddah
2026-02-28T22:04:51.232497,201,power_user,user@example.com,u_1004,sign_out,POST,/auth/sign-out,200,False,10,0,0,True,auth,37,Jeddah
2026-02-28T22:04:51.550001,26,casual,andrewyoung@example.com,u_1174,view_profile,GET,/users/u_1174,404,False,4,5343,0,True,account,22,Dammam
2026-02-28T22:04:52.104273,285,admin,admin,admin,admin_view_transactions,GET,/admin/transactions,200,False,37,1729,0,True,admin,12028,Riyadh
2026-02-28T22:04:52.143508,52,transactor,hanan.alharbi@gmail.com,u_1002,update_profile,PUT,/users/u_1002,404,False,13,1321,18,True,account,22,Riyadh
2026-02-28T22:04:52.314945,85,transactor,bking@example.org,u_1154,auth_me,GET,/auth/me,200,False,5,2323,0,True,auth,217,Riyadh
2026-02-28T22:04:52.330325,85,transactor,bking@example.org,u_1154,sign_out,POST,/auth/sign-out,200,False,14,0,0,True,auth,37,Riyadh
2026-02-28T22:04:52.330600,125,casual,rsantos@example.net,u_1171,auth_me,GET,/auth/me,200,False,15,6728,0,True,auth,220,Mecca
2026-02-28T22:04:52.509231,275,power_user,taif.alsaadi@gmail.com,u_1001,view_balance,GET,/users/u_1001/wallet,200,False,5,1354,0,True,wallet,56,Mecca
2026-02-28T22:04:53.532521,50,casual,user@example.com,u_1004,view_balance,GET,/users/u_1004/wallet,200,False,9,9992,0,True,wallet,55,Jeddah
2026-02-28T22:04:53.926466,277,confused,hanan.alharbi@gmail.com,u_1002,view_balance,GET,/users/u_1002/wallet,200,False,7,19009,0,True,wallet,56,Riyadh
2026-02-28T22:04:53.937219,1,casual,user@example.com,u_1004,view_bank_accounts,GET,/users/u_1004/bank-accounts,404,False,4,3433,0,True,account,22,Jeddah
2026-02-28T22:04:54.131753,142,casual,hanan.alharbi@gmail.com,u_1002,sign_in,POST,/auth/sign-in,200,False,9,5293,63,False,auth,167,Riyadh
2026-02-28T22:04:54.387929,275,power_user,taif.alsaadi@gmail.com,u_1001,view_payments,GET,/users/u_1001/payments,404,False,5,1871,0,True,account,22,Mecca
2026-02-28T22:04:54.987067,26,casual,andrewyoung@example.com,u_1174,view_profile,GET,/users/u_1174,404,False,4,3430,0,True,account,22,Dammam
2026-02-28T22:04:55.262459,8,casual,taif.alsaadi@gmail.com,u_1001,view_payments,GET,/users/u_1001/payments,404,False,12,10306,0,True,account,22,Mecca
2026-02-28T22:04:55.517377,275,power_user,taif.alsaadi@gmail.com,u_1001,topup,POST,/users/u_1001/wallet/topup,200,False,13,1113,18,True,wallet,71,Mecca
2026-02-28T22:04:55.755842,52,transactor,hanan.alharbi@gmail.com,u_1002,update_profile,PUT,/users/u_1002,404,False,4,3606,18,True,account,22,Riyadh
2026-02-28T22:04:55.776863,25,casual,taif.alsaadi@gmail.com,u_1001,sign_in,POST,/auth/sign-in,200,False,24,10819,62,False,auth,165,Mecca
2026-02-28T22:04:55.980909,285,admin,admin,admin,admin_view_financial,GET,/admin/overview/financial,200,False,6,3867,0,True,admin,416,Riyadh
2026-02-28T22:04:55.994575,285,admin,admin,admin,admin_sign_out,POST,/admin/auth/sign-out,200,False,12,0,0,True,admin,24,Riyadh
2026-02-28T22:04:56.860243,275,power_user,taif.alsaadi@gmail.com,u_1001,pay_bill,POST,/users/u_1001/wallet/pay-bill,200,False,19,1321,18,True,wallet,77,Mecca
2026-02-28T22:04:56.884754,52,transactor,hanan.alharbi@gmail.com,u_1002,view_profile,GET,/users/u_1002,404,False,4,1123,0,True,account,22,Riyadh
2026-02-28T22:04:57.973925,142,casual,hanan.alharbi@gmail.com,u_1002,pay_bill,POST,/users/u_1002/wallet/pay-bill,200,False,12,3827,18,True,wallet,76,Riyadh
2026-02-28T22:04:58.315604,246,confused,katelyn06@example.org,u_1144,view_profile,GET,/users/u_1144,404,False,4,24595,0,True,account,22,Taif
2026-02-28T22:04:58.327248,246,confused,katelyn06@example.org,u_1144,sign_out,POST,/auth/sign-out,200,False,10,0,0,True,auth,37,Taif
2026-02-28T22:04:58.478272,116,casual,taif.alsaadi@gmail.com,u_1001,view_balance,GET,/users/u_1001/wallet,200,False,5,10602,0,True,wallet,56,Mecca
2026-02-28T22:04:58.878919,275,power_user,taif.alsaadi@gmail.com,u_1001,withdraw,POST,/users/u_1001/wallet/withdraw,200,False,11,2005,18,True,wallet,74,Mecca
2026-02-28T22:04:58.890245,275,power_user,taif.alsaadi@gmail.com,u_1001,sign_out,POST,/auth/sign-out,200,False,10,0,0,True,auth,37,Mecca
2026-02-28T22:04:58.934553,67,casual,hanan.alharbi@gmail.com,u_1002,view_bank_accounts,GET,/users/u_1002/bank-accounts,404,False,4,11518,0,True,account,22,Riyadh
2026-02-28T22:04:58.945857,67,casual,hanan.alharbi@gmail.com,u_1002,sign_out,POST,/auth/sign-out,200,False,10,0,0,True,auth,37,Riyadh
2026-02-28T22:04:59.199039,22,casual,krystal70@example.com,u_1166,sign_in,POST,/auth/sign-in,200,False,10,4932,60,False,auth,166,Buraidah
2026-02-28T22:04:59.313650,26,casual,andrewyoung@example.com,u_1174,view_payments,GET,/users/u_1174/payments,404,False,9,4314,0,True,account,22,Dammam
2026-02-28T22:04:59.548453,52,transactor,hanan.alharbi@gmail.com,u_1002,auth_me,GET,/auth/me,200,False,5,2656,0,True,auth,205,Riyadh
