session_id,user_id,email,persona,geo_location,client_type,total_requests,session_duration_sec,requests_per_minute,failed_login_count,error_ratio,error_4xx_count,error_5xx_count,unique_endpoints,endpoint_entropy,has_admin_access,admin_action_count,wallet_action_count,wallet_action_ratio,transfer_count,topup_count,withdraw_count,pay_bill_count,financial_error_count,avg_think_time_ms,std_think_time_ms,avg_response_time_ms,min_think_time_ms
894fbb4e-f746-44de-b1b0-bc1016f9b09e,u_1021,sheri44@example.net,transactor,Tabuk,web,6,13.73,26.22,0,0.5,3,0,5,2.2516,0,0,3,0.5,0,0,1,0,0,2971.8,950.7,38.5,1390
1b228a10-9bbc-4c1b-987d-dc01b7e2742f,u_1045,anthonypeters@example.com,power_user,Riyadh,web,12,14.84,48.52,0,0.3333,4,0,7,2.585,0,0,4,0.3333,0,1,2,0,0,1427.45,546.36,32.83,724
7e02ca56-4608-450c-8e27-17546b2269cb,u_1075,melanie67@example.org,power_user,Mecca,web,14,20.69,40.61,0,0.4286,6,0,10,3.182,0,0,10,0.7143,2,3,2,1,0,1693.0,478.51,47.07,960
6d23065a-88ca-4330-beae-8b0aaf01c9d4,u_1031,guyhall@example.net,transactor,Jeddah,web,11,25.72,25.67,0,0.6364,7,0,9,3.0958,0,0,6,0.5455,5,0,1,0,0,2983.8,1410.36,34.27,1332
691d7c43-4fae-4cf9-861c-1f7af614dc6d,u_1027,kristy96@example.org,casual,Riyadh,web,8,31.79,15.1,0,0.375,3,0,7,2.75,0,0,4,0.5,1,1,0,0,0,5366.29,2389.61,28.38,3195
08e52ac4-e5fd-4233-81fa-9ca84e0b3fdb,u_1073,john70@example.org,casual,Tabuk,web,4,10.59,22.66,0,0.75,3,0,4,2.0,0,0,1,0.25,0,0,0,0,0,6821.67,2366.78,32.0,4311
41d49212-c5de-41d6-9679-7992db465f70,u_1009,mjones@example.com,confused,Jeddah,ios,4,25.87,9.28,0,0.75,3,0,4,2.0,0,0,1,0.25,1,0,0,0,0,12018.33,2257.72,37.0,10299
d2e3196c-a174-4624-8bc7-145228f82994,admin_1,admin@rasd.local,admin,Buraidah,web,7,6.62,63.43,0,0.4286,3,0,4,1.8424,1,7,0,0.0,0,0,0,0,0,1394.17,442.46,35.43,623
44b6c592-d106-4d27-badc-04b0933adff8,u_1043,victor25@example.net,casual,Taif,web,4,7.4,32.45,0,0.75,3,0,4,2.0,0,0,0,0.0,0,0,0,0,0,5569.67,2768.19,28.0,3246
c54a2247-fc3f-4261-bcab-488a51a0a263,u_1036,vsolomon@example.com,casual,Khobar,web,4,12.32,19.49,0,0.75,3,0,3,1.5,0,0,0,0.0,0,0,0,0,0,7307.33,2183.28,35.25,4426
f88764e5-6d2c-46d0-b5f8-9a62b04f13cf,u_1074,hburke@example.net,transactor,Dammam,web,10,25.13,23.87,0,0.6,6,0,8,2.8464,0,0,7,0.7,3,1,0,3,0,2861.44,1367.85,36.5,1051
1b5d0443-0cc4-4b38-a7bc-dd91c43ffbe8,u_1048,hayden77@example.com,confused,Jeddah,ios,5,66.38,4.52,0,0.2,1,0,4,1.9219,0,0,0,0.0,0,0,0,0,0,20963.25,3683.69,28.2,16951
55d578e4-fb7e-456b-87db-0d0f3ec57dc0,u_1020,wmoyer@example.org,transactor,Buraidah,web,11,27.13,24.33,0,0.4545,5,0,9,3.0958,0,0,6,0.5455,4,0,1,0,0,2825.8,1033.74,31.09,1215
a8102169-a184-4b34-bca9-b114de7c9fdf,u_1022,scott17@example.org,transactor,Abha,android,10,24.86,24.13,0,0.3,3,0,7,2.7219,0,0,8,0.8,3,2,0,2,0,2947.89,1146.14,35.0,1470
1f8d905d-80de-4209-bf21-6e40f32d819d,u_1010,lindalandry@example.net,casual,Medina,android,9,48.87,11.05,0,0.3333,3,0,7,2.6416,0,0,4,0.4444,1,0,0,0,0,6675.25,2331.51,32.78,3928
4af7073c-4758-4091-8f8e-ec94470aac9b,u_1002,hanan.alharbi@gmail.com,power_user,Riyadh,ios,9,9.83,54.95,0,0.0,0,0,8,2.9477,0,0,4,0.4444,0,1,1,1,0,1451.88,768.09,49.0,522
d14759f9-e075-4f8e-8084-e44e3ca9f04e,u_1031,guyhall@example.net,power_user,Jeddah,web,13,19.14,40.75,0,0.5385,7,0,7,2.5654,0,0,10,0.7692,0,4,3,2,0,1716.17,403.82,33.62,680
b73b8081-7086-43de-b3d7-18bd13247049,u_1014,josephwilliams@example.net,transactor,Abha,web,9,25.98,20.79,0,0.5556,5,0,7,2.7255,0,0,6,0.6667,3,0,0,1,0,3505.0,823.87,30.67,2362
8a280bbf-d711-4c9e-adc4-475a21a9f86a,u_1021,sheri44@example.net,power_user,Tabuk,web,16,21.45,44.75,0,0.25,4,0,9,2.9835,0,0,9,0.5625,1,3,3,0,0,1432.13,584.61,42.75,587
be47d2f3-6c72-4bb9-a466-9ef736f5fc58,u_1035,kennethbarber@example.net,casual,Medina,ios,7,33.29,12.62,0,0.4286,3,0,5,2.2359,0,0,0,0.0,0,0,0,0,0,6107.33,2986.55,32.57,3619
b4b3a9b5-2602-4c1f-93b4-f233fc18a901,u_1020,wmoyer@example.org,transactor,Buraidah,web,9,16.8,32.15,0,0.3333,3,0,7,2.7255,0,0,7,0.7778,4,1,0,0,0,2331.0,852.75,37.56,1003
0ffc18be-39ff-4cfb-be3c-5026f26b181e,u_1067,yliu@example.com,casual,Buraidah,ios,8,37.17,12.91,0,0.5,4,0,5,2.25,0,0,2,0.25,2,0,0,0,0,6364.43,2388.91,33.12,3868
5adf4c2a-dfa8-436f-94a8-178a5ca4e450,u_1020,wmoyer@example.org,confused,Buraidah,web,3,8.6,20.93,0,0.6667,2,0,3,1.585,0,0,0,0.0,0,0,0,0,0,10050.0,1496.0,16.67,8554
2f1dfc26-f270-45af-a44e-1f46fe06b657,u_1069,lynchjennifer@example.net,casual,Mecca,ios,7,37.21,11.29,0,0.4286,3,0,7,2.8074,0,0,2,0.2857,0,1,0,0,0,7767.67,2327.47,42.14,4583
a1eaec83-f962-4e0c-bbe0-a0c868f41b81,u_1021,sheri44@example.net,casual,Tabuk,web,7,32.55,12.91,0,0.4286,3,0,6,2.5216,0,0,2,0.2857,0,2,0,0,0,7615.5,2404.28,29.43,3548
c52a9e9d-46e5-4d49-8311-da6791ed537c,u_1026,timothywhite@example.net,power_user,Abha,web,13,14.93,52.25,0,0.3846,5,0,9,3.027,0,0,6,0.4615,0,1,1,1,0,1253.25,509.46,33.38,607
99f35874-fbad-4164-b23e-d7356e83aac0,u_1068,westmichael@example.org,power_user,Abha,web,15,21.87,41.16,0,0.2,3,0,10,3.1396,0,0,7,0.4667,0,3,1,2,0,1622.79,524.46,39.93,727
a9c48ea5-f5bf-4776-a946-1704a3c6572b,u_1045,anthonypeters@example.com,power_user,Riyadh,web,15,18.03,49.91,0,0.3333,5,0,8,2.7899,0,0,8,0.5333,2,1,1,0,0,1353.43,565.58,33.33,526
b76a50bd-9c9a-48d4-af4d-f43584a7540f,u_1064,andrea05@example.org,transactor,Tabuk,web,6,12.97,27.75,0,0.5,3,0,6,2.585,0,0,2,0.3333,1,0,0,1,0,3004.4,1004.95,31.17,2247
3b0397cc-b204-450a-b101-a55314a0ec31,u_1034,vleonard@example.org,transactor,Tabuk,ios,6,5.88,61.23,0,0.6667,4,0,5,2.2516,0,0,3,0.5,2,0,0,1,0,1806.0,805.56,29.33,1040
cc3e9647-3274-44a4-9825-cbab14e7c33d,u_1060,elizabeth92@example.net,casual,Jeddah,ios,6,26.13,13.78,0,0.5,3,0,6,2.585,0,0,1,0.1667,0,0,0,0,0,7419.8,3376.1,41.17,3722
e39dcb6d-8704-4d57-8b07-8f11d52d8164,u_1029,smithmatthew@example.com,power_user,Buraidah,web,13,17.14,45.51,0,0.3846,5,0,10,3.1808,0,0,6,0.4615,2,0,1,1,0,1508.67,573.44,37.31,753
f7616544-e377-4dbc-be0e-6c8bc41b4018,u_1027,kristy96@example.org,power_user,Riyadh,web,11,15.5,42.59,0,0.2727,3,0,8,2.914,0,0,5,0.4545,1,1,1,0,0,1588.3,508.64,33.0,818
3b133162-0aa9-4f9f-b69d-9960f8e389f5,u_1014,josephwilliams@example.net,casual,Abha,web,6,35.74,10.07,0,0.8333,5,0,5,2.2516,0,0,2,0.3333,0,0,0,0,0,8892.8,1764.96,45.5,5785
a812f795-02b0-44c6-9fea-10a818e8c64c,u_1057,hblackburn@example.com,power_user,Riyadh,ios,9,10.16,53.15,0,0.3333,3,0,7,2.7255,0,0,6,0.6667,1,2,2,0,0,1492.75,549.95,29.11,566
2d00a9ef-6a43-4341-89de-4235045e6426,u_1047,odougherty@example.org,power_user,Riyadh,web,17,23.1,44.16,0,0.1765,3,0,11,3.1692,0,0,10,0.5882,3,5,0,1,0,1484.75,571.22,39.06,577
8ddc81f5-9428-4a34-8885-1232357802c6,u_1003,taif.alsaadi@gmail.com,power_user,Mecca,ios,15,19.27,46.71,0,0.0,0,0,10,3.2402,0,0,12,0.8,4,2,2,2,0,1420.79,471.74,49.8,556
2aa55c11-c02d-45a3-b95b-98727b37f8b9,admin_1,admin@rasd.local,admin,Jeddah,ios,12,15.06,47.81,0,0.25,3,0,6,2.2842,1,12,0,0.0,0,0,0,0,0,1378.36,433.46,35.25,615
49e4ae89-118c-4d3c-bb4f-70b673e06ef2,u_1048,hayden77@example.com,power_user,Jeddah,ios,14,18.06,46.52,0,0.2143,3,0,12,3.4677,0,0,7,0.5,3,1,0,0,0,1471.31,523.76,34.36,657
f2e41ff5-3cef-4610-bc45-d7d9d3a8448b,u_1011,drandall@example.com,power_user,Buraidah,web,16,21.39,44.88,0,0.5,8,0,9,2.9835,0,0,9,0.5625,3,0,3,0,0,1515.87,617.21,41.81,515
dfcfe5eb-239e-497b-9aa9-a29fa636b651,unknown,anthonypeters@example.com,transactor,Riyadh,web,11,25.22,26.17,1,0.5455,5,1,7,2.7322,0,0,7,0.6364,1,2,2,2,0,2950.1,1180.35,33.18,1454
3b37fd98-2d55-4b38-a843-e9719eb6d8ac,unknown,micheal75@example.net,power_user,Riyadh,ios,10,11.63,51.6,1,0.6,6,0,8,2.9219,0,0,6,0.6,1,1,1,1,0,1424.44,625.28,32.3,606
43a46b03-508d-4048-a9db-7b021bb8f209,u_1026,timothywhite@example.net,transactor,Abha,web,6,10.8,33.34,0,0.6667,4,0,5,2.2516,0,0,4,0.6667,0,2,1,0,0,2773.4,846.95,50.83,1158
869778fc-0262-4f97-b7b8-adba01d6fad7,u_1058,matthewsveronica@example.org,power_user,Taif,android,12,14.21,50.67,0,0.25,3,0,9,3.085,0,0,5,0.4167,1,2,1,0,0,1360.55,408.58,36.5,609
149d24e0-7e6c-47a8-9977-f35fa8df51bb,u_1033,michaelrichardson@example.org,power_user,Tabuk,ios,15,20.21,44.53,0,0.3333,5,0,11,3.2729,0,0,7,0.4667,1,1,1,1,0,1463.0,533.33,37.27,763
4e02145a-4699-4536-a085-d945aae75bb3,u_1016,tammy32@example.com,power_user,Riyadh,web,17,26.57,38.38,0,0.4706,7,1,9,2.9398,0,0,13,0.7647,3,4,3,2,0,1713.38,531.4,45.24,544
73792459-42b5-418f-8c54-678a74f6d81f,u_1071,gabrielle45@example.com,transactor,Dammam,android,6,11.06,32.54,0,0.6667,4,0,6,2.585,0,0,4,0.6667,2,0,1,1,0,2947.8,1168.53,26.0,1159
489a1a16-c67c-40c8-9e65-091eeb2ec66e,u_1064,andrea05@example.org,casual,Tabuk,web,5,22.17,13.53,0,0.6,3,0,4,1.9219,0,0,2,0.4,0,0,0,0,0,6583.5,2480.87,28.0,4243
70dbf958-e76d-44d5-8219-ba8dbf73a67f,u_1026,timothywhite@example.net,power_user,Abha,web,9,11.84,45.6,0,0.5556,5,0,8,2.9477,0,0,7,0.7778,2,2,1,1,0,1590.0,415.55,47.0,1203
24737e21-08aa-420b-a9fb-b2e0766f92ee,u_1058,matthewsveronica@example.org,transactor,Taif,android,6,14.31,25.16,0,0.5,3,0,5,2.2516,0,0,3,0.5,1,0,0,0,0,3285.0,874.23,38.0,2363
a2705287-6fcb-483d-ae83-c795b4020749,u_1063,nlewis@example.org,power_user,Khobar,android,9,10.45,51.67,0,0.3333,3,0,5,2.1972,0,0,5,0.5556,0,3,0,0,0,1359.5,650.63,27.11,526
fde60e52-b25d-4024-9a71-cfd845007693,u_1019,mccoyjessica@example.com,transactor,Abha,ios,10,26.32,22.79,0,0.6,6,0,8,2.9219,0,0,6,0.6,3,0,1,2,0,3163.67,1147.73,35.3,1217
d701ffd3-a592-4847-afdf-3c206c0ce4ac,u_1048,hayden77@example.com,power_user,Jeddah,ios,11,13.91,47.46,0,0.3636,4,0,8,2.914,0,0,3,0.2727,0,1,0,2,0,1527.9,414.66,43.91,734
a6d0cb5d-bbe3-4cf6-bdc5-5e288957c0d8,u_1062,yward@example.net,casual,Abha,android,5,20.77,14.45,0,0.6,3,0,5,2.3219,0,0,1,0.2,0,0,0,0,0,5916.75,2863.56,39.2,3096
91f1ac6e-3e54-4cdb-bb9c-8b4bf7077fe7,u_1053,oberry@example.org,casual,Taif,web,6,27.28,13.2,0,0.5,3,0,5,2.2516,0,0,1,0.1667,0,0,0,0,0,7389.4,2650.04,37.0,4001
4b565bd2-a4e3-49bf-98de-782a78affe39,u_1070,albertjohnston@example.org,power_user,Buraidah,web,12,17.54,41.05,0,0.25,3,0,9,3.0221,0,0,8,0.6667,2,2,1,0,0,1752.82,550.58,36.17,724
8ead99d0-069d-45ab-ace3-dd2c78c799dd,u_1072,robertaorr@example.net,transactor,Buraidah,web,11,34.02,19.4,0,0.3636,4,0,8,2.914,0,0,8,0.7273,2,2,1,2,0,3540.2,1080.12,37.36,1859
32f787de-7ae6-42f1-b09e-54a97fcc0f22,u_1018,marcus29@example.org,casual,Abha,android,4,14.19,16.91,0,0.75,3,0,3,1.5,0,0,0,0.0,0,0,0,0,0,7423.67,2296.26,34.5,4303
978a5f31-7136-4fc2-a702-468df8396b21,unknown,ibarrajoanna@example.net,casual,Tabuk,ios,2,0.06,2062.81,1,1.0,2,0,1,-0.0,0,0,0,0.0,0,0,0,0,0,5182.0,0.0,38.0,5182
95eb5a0f-083f-490d-b0c3-6050d3de7466,u_1066,evelyn46@example.com,power_user,Buraidah,ios,9,11.19,48.28,0,0.3333,3,0,8,2.9477,0,0,4,0.4444,1,2,0,1,0,1646.5,410.45,42.33,1110
cbaca2b5-5e3a-4589-b376-0db45841454a,u_1064,andrea05@example.org,power_user,Tabuk,web,17,23.34,43.71,0,0.1765,3,0,10,3.1307,0,0,12,0.7059,1,3,3,2,0,1483.69,622.36,37.82,737
bdf8bfad-77f8-4c66-9e01-9f98f1d389f2,u_1009,mjones@example.com,transactor,Jeddah,ios,8,18.81,25.51,0,0.375,3,0,7,2.75,0,0,3,0.375,0,2,0,1,0,3201.0,1051.94,44.5,1266
6451cbdd-cec5-4f97-ac85-3b686e801645,u_1009,mjones@example.com,casual,Jeddah,ios,5,23.31,12.87,0,0.4,2,0,5,2.3219,0,0,0,0.0,0,0,0,0,0,7401.0,1738.71,29.4,5074
dfb20f89-a2d4-4cb8-a902-df7c317aa0f7,u_1047,odougherty@example.org,transactor,Riyadh,web,9,26.63,20.28,0,0.3333,3,0,9,3.1699,0,0,4,0.4444,1,1,1,1,0,3593.38,833.75,43.78,2480
4ddf1c16-e6fd-4cba-a62a-4af2107d7c95,u_1041,annalewis@example.org,power_user,Abha,ios,13,13.63,57.25,0,0.3846,5,0,9,3.0851,0,0,6,0.4615,1,0,2,1,0,1301.5,568.05,30.08,514
a326fa68-4e8e-4e0c-a3b7-6c07db17cd4e,u_1013,jennifercobb@example.org,power_user,Abha,ios,16,21.93,43.78,0,0.4375,7,0,11,3.3278,0,0,10,0.625,2,2,1,3,0,1541.13,448.26,35.44,823
bee2106b-f91f-4665-af0d-9533007f2378,u_1008,janice11@example.org,power_user,Mecca,ios,9,10.18,53.04,0,0.5556,5,0,6,2.4194,0,0,6,0.6667,0,0,1,3,0,1448.12,575.4,33.44,694
f24ec655-c3bf-48fe-b2e5-f852303e5d4d,u_1040,amanda05@example.net,transactor,Buraidah,android,6,15.35,23.45,0,0.6667,4,0,5,2.2516,0,0,4,0.6667,3,0,0,1,0,3508.2,886.69,50.5,2443
84d0b85b-c70a-4352-9582-93619935988c,u_1057,hblackburn@example.com,casual,Riyadh,ios,5,23.88,12.56,0,0.6,3,0,5,2.3219,0,0,1,0.2,0,0,0,0,0,8638.75,1854.0,48.0,6764
dbf3cbde-7f77-4877-8fc2-edfe883df8a7,u_1035,kennethbarber@example.net,casual,Medina,ios,5,23.78,12.62,0,0.6,3,0,5,2.3219,0,0,2,0.4,0,0,0,1,0,8744.5,1669.57,35.6,6857
a1e4173b-28a5-4f55-8f6a-f387e9c432b1,u_1036,vsolomon@example.com,power_user,Khobar,web,15,19.9,45.22,0,0.5333,8,0,10,3.1899,0,0,11,0.7333,3,1,2,3,0,1423.0,516.96,49.13,747
82d766c1-93e8-4dfe-b763-de031989ce3e,u_1031,guyhall@example.net,transactor,Jeddah,web,10,27.08,22.16,0,0.3,3,0,8,2.9219,0,0,6,0.6,1,2,0,1,0,3167.0,1260.25,36.5,1515
000d2dd9-ac74-455b-9d95-adcff941d8d8,u_1060,elizabeth92@example.net,casual,Jeddah,ios,8,39.3,12.21,0,0.625,5,0,7,2.75,0,0,2,0.25,1,0,0,1,0,6059.86,2593.67,34.12,3103
e16787ef-b9b2-4387-9d67-455ad82d5713,u_1022,scott17@example.org,transactor,Abha,android,11,32.61,20.24,0,0.3636,4,0,8,2.914,0,0,4,0.3636,2,0,1,1,0,3680.4,844.61,45.73,2446
bd34b8bc-5e21-4c9f-b870-57950614ba04,u_1023,knightphillip@example.net,casual,Buraidah,ios,5,21.0,14.28,0,0.6,3,0,4,1.9219,0,0,1,0.2,0,0,0,0,0,8051.0,2284.58,25.4,4919
ec13714d-2be0-42e5-9e0b-d608c6775e54,u_1075,melanie67@example.org,transactor,Mecca,web,11,23.98,27.52,0,0.2727,3,0,9,3.0958,0,0,8,0.7273,2,1,2,2,0,2452.2,1310.44,34.09,1000
cb90f1a0-f480-4cb7-a007-6a5f72858215,u_1015,reginahurley@example.org,casual,Abha,ios,5,23.05,13.02,0,0.6,3,0,5,2.3219,0,0,1,0.2,0,1,0,0,0,7438.5,1995.49,24.0,5479
477ef1e5-68ea-4f17-b529-2776d0125517,u_1037,randyblack@example.org,casual,Medina,ios,6,36.83,9.78,0,0.5,3,0,5,2.2516,0,0,2,0.3333,1,0,0,0,0,9388.6,1533.69,32.67,7133
32dc817d-d425-4191-969d-d28d7f0e233e,unknown,john70@example.org,casual,Tabuk,web,9,38.9,13.88,1,0.4444,4,0,6,2.5033,0,0,3,0.3333,2,0,0,0,0,5186.88,2396.87,37.78,3033
b62db109-913c-4183-8735-ea26162b6d4f,admin_1,admin@rasd.local,admin,Dammam,web,37,48.41,45.86,0,0.0811,3,0,6,2.0924,1,37,0,0.0,0,0,0,0,0,1352.81,494.72,34.24,658
18f793f7-ab03-4b83-a370-ef5a812e9e4d,u_1035,kennethbarber@example.net,casual,Medina,ios,5,24.97,12.02,0,0.6,3,0,5,2.3219,0,0,1,0.2,1,0,0,0,0,8311.75,1531.68,34.0,6382
40c79bc1-b2cd-4193-9b72-65b8f9b55c3c,u_1059,barajasrichard@example.org,transactor,Taif,android,8,15.24,31.49,0,0.75,6,0,5,2.0,0,0,5,0.625,1,0,4,0,0,2329.29,899.94,34.88,1392
4a1aecd0-f4aa-4a6f-bab0-e8a15042939b,u_1026,timothywhite@example.net,casual,Abha,web,8,55.69,8.62,0,0.375,3,0,6,2.4056,0,0,2,0.25,0,0,1,0,0,9311.86,894.35,36.5,8420
4add413e-bc36-4c9f-b601-ebd7dacc8368,u_1033,michaelrichardson@example.org,power_user,Tabuk,ios,16,25.2,38.1,0,0.3125,4,1,12,3.4528,0,0,9,0.5625,4,2,0,3,0,1724.87,552.83,35.69,605
5566d62a-e5fd-45b0-82ea-acad3b83d0eb,u_1033,michaelrichardson@example.org,casual,Tabuk,ios,5,19.21,15.61,0,0.4,2,0,4,1.9219,0,0,1,0.2,0,1,0,0,0,6336.0,998.5,28.4,4893
fc4cf4f9-c7ea-4935-9294-272cb834116c,u_1071,gabrielle45@example.com,casual,Dammam,android,7,39.73,10.57,0,0.5714,4,0,6,2.5216,0,0,3,0.4286,0,0,1,0,0,8326.67,2250.94,28.14,4005
03bccd46-731d-40c6-9137-554c202ab56e,u_1067,yliu@example.com,transactor,Buraidah,ios,6,14.06,25.6,0,0.6667,4,0,6,2.585,0,0,4,0.6667,2,0,0,1,0,3544.8,1055.26,44.0,1655
f163c1c5-04a4-4f2b-baa0-b21c8f374beb,u_1050,angela18@example.org,power_user,Medina,ios,14,21.28,39.48,0,0.3571,5,0,10,3.182,0,0,8,0.5714,1,2,2,0,0,1704.23,483.03,40.21,621
bbd659a8-0916-4d4d-9fcb-99913051870e,u_1009,mjones@example.com,transactor,Jeddah,ios,11,28.28,23.34,0,0.3636,4,0,9,3.0958,0,0,6,0.5455,3,0,0,2,0,2952.1,1084.94,32.73,1155
2a55b6cd-e92d-4ac3-aa3e-e62a0f49accc,u_1012,brandon11@example.com,casual,Tabuk,android,4,16.62,14.44,0,0.75,3,0,4,2.0,0,0,0,0.0,0,0,0,0,0,8075.0,3061.5,36.75,4515
62498b9f-2e4d-4938-921f-0096ad4cf3fa,u_1039,tcurtis@example.org,transactor,Dammam,ios,7,12.04,34.89,0,0.4286,3,0,6,2.5216,0,0,4,0.5714,1,1,0,2,0,2439.33,714.38,36.0,1587
592765c5-8a82-4cda-88f4-bf896a6a4003,u_1041,annalewis@example.org,power_user,Abha,ios,9,13.28,40.66,0,0.3333,3,0,6,2.4194,0,0,2,0.2222,0,2,0,0,0,1889.38,338.96,28.11,1314
294c4b74-b193-49c1-a288-72ad9dc52fa8,u_1064,andrea05@example.org,power_user,Tabuk,web,9,10.69,50.53,0,0.3333,3,0,8,2.9477,0,0,5,0.5556,2,0,2,1,0,1487.75,460.46,46.67,788
b389587f-975c-4e05-85ee-6520709ab686,u_1074,hburke@example.net,power_user,Dammam,web,9,10.78,50.11,0,0.4444,4,0,7,2.7255,0,0,5,0.5556,1,0,1,1,0,1591.62,527.2,34.0,930
f8b0ddd1-a6ab-47cf-9004-99acdd8f1864,u_1019,mccoyjessica@example.com,casual,Abha,ios,8,49.36,9.73,0,0.375,3,0,6,2.4056,0,0,1,0.125,0,0,0,0,0,7702.0,2729.65,30.62,4097
57439f14-6544-4d1f-b477-c212e4e10675,u_1046,martinjocelyn@example.org,power_user,Tabuk,android,14,20.33,41.31,0,0.2857,4,0,11,3.3788,0,0,10,0.7143,4,2,1,2,0,1578.85,551.08,35.29,700
b73da393-767f-49d9-b9b4-07f9976f5645,u_1061,simonmark@example.com,transactor,Abha,android,7,14.15,29.69,0,0.5714,4,0,7,2.8074,0,0,4,0.5714,1,1,1,0,0,3018.83,1052.99,32.29,1470
6855c46f-0259-48e3-9c4a-f297e80ddf0f,u_1030,jasonrhodes@example.org,casual,Medina,ios,8,47.2,10.17,0,0.375,3,0,6,2.5,0,0,4,0.5,0,2,0,0,0,7770.0,2651.45,29.75,4084
32bf7aae-e028-4e35-bfa6-e24229b943d4,u_1007,beth11@example.org,power_user,Abha,android,12,16.47,43.73,0,0.1667,2,0,8,2.8554,0,0,7,0.5833,3,2,1,1,0,1636.27,389.73,50.92,807
4f1a57b0-25c5-4173-ae59-ad4d61d82fe5,u_1008,janice11@example.org,power_user,Mecca,ios,16,20.94,45.84,0,0.375,6,0,8,2.7806,0,0,12,0.75,2,3,4,0,0,1457.07,660.47,38.25,519
33f15494-eed8-4717-9a23-8671a9ce96d6,u_1072,robertaorr@example.net,power_user,Buraidah,web,10,13.77,43.59,0,0.4,3,1,6,2.4464,0,0,6,0.6,1,2,0,0,0,1616.67,645.41,33.9,570
bb5817dc-af30-433f-9420-76a3b751586d,u_1065,gregorydiaz@example.com,transactor,Tabuk,web,10,26.31,22.8,0,0.6,6,0,8,2.8464,0,0,6,0.6,2,0,0,3,0,3017.78,1238.81,30.7,1210
a43428aa-8d95-4f1d-8e9a-30f52c3e7856,u_1077,wburton@example.org,power_user,Khobar,web,11,14.66,45.01,0,0.3636,4,0,10,3.2776,0,0,7,0.6364,2,1,1,1,0,1491.5,634.97,43.64,688
1afb5060-12a5-4c02-b4b6-439b4d0e4383,u_1058,matthewsveronica@example.org,power_user,Taif,android,9,11.77,45.89,0,0.3333,3,0,7,2.7255,0,0,5,0.5556,4,1,0,0,0,1501.88,726.89,33.33,546
92d3550f-1fae-4599-96c9-98128be45070,u_1026,timothywhite@example.net,casual,Abha,web,5,31.4,9.55,0,0.6,3,0,5,2.3219,0,0,1,0.2,1,0,0,0,0,9076.0,2446.56,30.2,5062
0ef96fa8-79a6-4c92-bc7b-d6b9b3007fcb,u_1062,yward@example.net,casual,Abha,android,4,14.02,17.12,0,0.5,2,0,4,2.0,0,0,1,0.25,0,0,1,0,0,7623.33,989.88,40.0,6632
