session_id,user_id,email,persona,geo_location,client_type,total_requests,session_duration_sec,requests_per_minute,failed_login_count,login_attempts,failed_login_ratio,login_success,error_ratio,error_4xx_count,error_5xx_count,http_4xx_ratio,http_5xx_ratio,unique_endpoints,endpoint_entropy,has_admin_access,admin_action_count,admin_ratio,wallet_action_count,wallet_action_ratio,transfer_count,topup_count,withdraw_count,pay_bill_count,financial_error_count,avg_think_time_ms,std_think_time_ms,min_think_time_ms,max_think_time_ms,think_time_cv,avg_response_time_ms,label,session_type
34656276-0b7e-4aa1-8154-209caaa3f585,unknown,gferrell@example.com,casual,Medina,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1263.0,0,normal
862d17c8-3600-47c0-94de-b491ac75ccd8,unknown,zkelly@example.com,transactor,Tabuk,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,3959.0,0,normal
716e9742-9401-4c87-a683-c48f3c65dce7,unknown,monicarobinson@example.org,power_user,Tabuk,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,8859.0,0,normal
3502537d-f5e1-4b4c-a2c1-bd52c4babb3d,u_1512,taylor03@example.net,power_user,Riyadh,web,10,17.01,35.27,0,1,0.0,1,0.1,0,1,0.0,0.1,8,2.9219,0,0,0.0,4,0.4,0,2,0,1,0,1629.11,403.83,955,2191,0.2479,518.2,0,normal
e9ff3d32-d1f7-4173-bdf8-0462dc0f0c96,unknown,uwaters@example.com,confused,Jeddah,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,89.0,0,normal
729b1bef-3395-4c80-a387-98a3e5fb9177,u_1999,jimenezpatricia@example.net,casual,Taif,web,5,28.63,10.48,0,1,0.0,1,0.0,0,0,0.0,0.0,4,1.9219,0,0,0.0,1,0.2,0,0,0,0,0,9165.25,2371.72,5158,11265,0.2588,796.8,0,normal
57d56856-9820-4b1a-aa6a-d6aa93c4ae48,unknown,andrea33@example.org,transactor,Khobar,android,2,2.28,52.71,1,2,0.5,0,1.0,0,2,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,1467.0,0.0,1467,1467,0.0,6625.0,0,normal
e3b8d2d5-7216-4b1c-b238-1546fa2144b8,u_1605,hudsonmichael@example.net,casual,Medina,android,8,49.16,9.76,0,1,0.0,1,0.125,0,1,0.0,0.125,6,2.4056,0,0,0.0,1,0.125,0,0,0,0,0,7526.0,1473.55,5707,9809,0.1958,629.62,0,normal
a84e69a6-2695-4400-bd2c-1c8028093eeb,u_1661,rlewis@example.net,casual,Abha,android,7,45.23,9.29,0,1,0.0,1,0.0,0,0,0.0,0.0,6,2.5216,0,0,0.0,2,0.2857,0,0,0,0,0,8206.0,2716.91,3293,11264,0.3311,1019.14,0,normal
daac8c72-098f-4a1f-bf40-61ff7f6bd538,unknown,elizabeth94@example.com,attacker,Taif,android,14,96.27,8.73,14,14,1.0,0,1.0,2,12,0.1429,0.8571,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,266.43,96.92,64,396,0.3638,6611.71,1,brute_force
76672b03-073e-4513-bd03-e8f7efae98e7,u_1570,ewilson@example.com,attacker,Riyadh,ios,16,39.89,24.07,0,1,0.0,1,0.625,3,7,0.1875,0.4375,10,2.7718,0,0,0.0,15,0.9375,7,0,7,1,3,228.4,100.32,96,380,0.4392,2389.5,1,account_takeover
1daa135d-78b6-4a1d-92b5-29e69de1fc4c,unknown,sfitzpatrick@example.org,power_user,Khobar,ios,14,19.76,42.5,1,2,0.5,1,0.2857,1,3,0.0714,0.2143,11,3.3788,0,0,0.0,8,0.5714,3,1,2,0,0,1110.92,508.8,556,2348,0.458,487.5,0,normal
75df6928-51ab-44c5-b924-cf542d0de865,unknown,deandavis@example.org,transactor,Buraidah,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1880.0,0,normal
d8331b70-0f7e-4db0-9862-10c6350f9996,unknown,charlesmurray@example.org,casual,Tabuk,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,5582.0,0,normal
e580838c-9771-44e5-a161-7667e718a6e4,unknown,millscharles@example.net,casual,Buraidah,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2390.0,0,normal
1f898cbc-9b9f-40c7-a055-b9f92880c31f,unknown,connietanner@example.com,transactor,Abha,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,11244.0,0,normal
fe350212-e7a9-4cb0-a85f-5783e8342f3b,unknown,amyjohnson@example.org,attacker,Taif,android,17,4.96,205.72,0,1,0.0,0,0.8235,13,1,0.7647,0.0588,17,4.0875,1,7,0.4118,0,0.0,0,0,0,0,0,213.56,71.3,80,318,0.3339,155.35,1,scanning
3e805f60-a1e4-4120-b9bf-00a268cad86c,unknown,leeautumn@example.org,power_user,Dammam,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1747.0,0,normal
951f6a01-3588-411e-838c-5d40e2659146,unknown,jacob19@example.org,casual,Medina,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,717.0,0,normal
133bea5a-1c6f-4044-8e78-7ac6bc0dca08,u_1891,amber27@example.com,casual,Jeddah,ios,8,58.98,8.14,0,1,0.0,1,0.375,0,3,0.0,0.375,6,2.5,0,0,0.0,3,0.375,1,0,0,0,0,8266.0,3664.4,3130,11953,0.4433,814.75,0,normal
48da6c03-512d-4950-9aad-8c3a4ef4a500,unknown,frederickrose@example.org,casual,Khobar,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,5423.0,0,normal
5f4bb698-3683-499f-8bd8-fbced1b85a60,unknown,jclements@example.org,transactor,Abha,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2470.0,0,normal
0fd8d795-cd39-49a0-931d-87b5f8e41a96,u_1615,stephensonjoel@example.net,casual,Mecca,ios,5,26.89,11.16,0,1,0.0,1,0.0,0,0,0.0,0.0,4,1.9219,0,0,0.0,1,0.2,0,0,0,0,0,7344.5,2862.29,3058,10886,0.3897,163.8,0,normal
82b1ca24-31ca-4984-8aec-5173af33c226,unknown,pricedouglas@example.org,power_user,Riyadh,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2786.0,0,normal
a82d86ab-a0fc-4ffe-8085-d409fd272e51,u_1531,hgreen@example.net,attacker,Abha,ios,17,15.46,65.97,0,1,0.0,1,0.5294,0,9,0.0,0.5294,9,2.7045,0,0,0.0,16,0.9412,5,4,6,1,0,94.62,32.72,48,155,0.3458,873.47,1,financial_fraud
b4866e21-2934-4eca-986e-859ad095efbc,u_1715,karen22@example.com,casual,Riyadh,ios,5,25.49,11.77,0,1,0.0,1,0.0,0,0,0.0,0.0,5,2.3219,0,0,0.0,1,0.2,0,0,0,0,0,7122.5,1714.59,4220,8680,0.2407,354.2,0,normal
173923ce-27ae-4e56-9dbe-d2f6c4f29a3d,u_1840,jessicapittman@example.com,confused,Khobar,web,4,38.81,6.18,0,1,0.0,1,0.25,0,1,0.0,0.25,3,1.5,0,0,0.0,0,0.0,0,0,0,0,0,17575.33,3106.65,14049,21608,0.1768,1377.25,0,normal
1f420d65-cca5-4487-96b7-475e7d3b5e92,unknown,vanessamiller@example.org,confused,Jeddah,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1139.0,0,normal
3632dda5-1f41-4600-95b2-3096e4a38243,unknown,hernandeztimothy@example.org,transactor,Dammam,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2202.0,0,normal
a68857df-c4d3-44b7-a1fb-757779e5b9ba,u_1679,noahmaddox@example.com,casual,Abha,web,6,33.18,10.85,0,1,0.0,1,0.1667,0,1,0.0,0.1667,6,2.585,0,0,0.0,1,0.1667,0,0,0,0,0,8135.4,1496.51,5481,9401,0.184,291.5,0,normal
6ea0aa6c-4d4f-4597-811f-a970cef48b52,u_1601,dgarcia@example.org,transactor,Abha,ios,10,29.26,20.5,0,1,0.0,1,0.3,0,3,0.0,0.3,8,2.8464,0,0,0.0,4,0.4,2,1,0,1,0,3017.67,1339.9,1043,4542,0.444,555.4,0,normal
863df41c-0cc0-4b22-b8c7-a9180465a028,unknown,emily05@example.net,casual,Khobar,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2089.0,0,normal
12c0be71-c6fe-4528-9fdd-fd698fe68308,u_1826,jamesjohnston@example.com,casual,Riyadh,web,7,28.95,14.51,0,1,0.0,1,0.0,0,0,0.0,0.0,4,1.6645,0,0,0.0,0,0.0,0,0,0,0,0,4644.67,1073.22,3371,6150,0.2311,1011.14,0,normal
933b36d7-0fcd-44a3-bcec-b88a1d58ff8b,u_1663,rgreen@example.net,power_user,Khobar,ios,10,44.79,13.39,0,1,0.0,1,0.3,0,3,0.0,0.3,9,3.1219,0,0,0.0,6,0.6,2,2,0,1,0,1526.67,647.27,510,2178,0.424,3330.8,0,normal
ad2bbaee-371d-4992-80fa-8a948083cddc,u_1791,crobinson@example.net,power_user,Medina,web,14,46.62,18.02,0,1,0.0,1,0.3571,0,5,0.0,0.3571,11,3.3249,0,0,0.0,7,0.5,1,2,1,0,0,1420.85,712.43,507,2462,0.5014,2263.14,0,normal
c252bef4-9ab1-422c-a4ba-db03b434c994,unknown,omoody@example.com,transactor,Riyadh,ios,7,44.34,9.47,1,2,0.5,1,0.4286,1,2,0.1429,0.2857,5,2.2359,0,0,0.0,3,0.4286,1,0,2,0,0,2971.17,1207.8,1116,4241,0.4065,4822.0,0,normal
5674e645-1db4-4e47-a2d8-06bbfc4cf049,unknown,jane47@example.net,casual,Riyadh,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,3738.0,0,normal
2e084202-f924-41fc-bb7e-f71dfb8a14e1,unknown,kevingonzalez@example.com,power_user,Tabuk,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,482.0,0,normal
5996d5e6-2b59-4424-a0f2-6f2624d37f4a,unknown,harrisscott@example.org,transactor,Khobar,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2207.0,0,normal
3185ab90-13a3-4830-b7fc-9ab9bf55ae8c,unknown,matthewjones@example.com,attacker,Jeddah,android,14,3.56,236.07,0,1,0.0,0,0.9286,11,2,0.7857,0.1429,14,3.8074,1,5,0.3571,0,0.0,0,0,0,0,0,179.15,58.97,94,299,0.3292,179.29,1,scanning
1c96c6c9-3bbb-421b-aed3-2884ac23243d,u_1512,taylor03@example.net,casual,Riyadh,web,4,17.87,13.43,0,1,0.0,1,0.25,0,1,0.0,0.25,4,2.0,0,0,0.0,1,0.25,0,0,0,0,0,7107.67,3121.3,4385,11478,0.4391,819.25,0,normal
982b58cb-596e-4c85-8016-dd48396765de,u_1562,amandahunt@example.net,confused,Riyadh,ios,5,47.2,6.36,0,1,0.0,1,0.4,0,2,0.0,0.4,4,1.9219,0,0,0.0,2,0.4,0,2,0,0,0,17734.0,6461.0,11273,24195,0.3643,602.4,0,normal
e34cacb6-4ec0-4f27-9d96-fd4710198a2c,unknown,rosalesjoel@example.net,transactor,Buraidah,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,6157.0,0,normal
b50a5b16-e535-4a65-aa5f-61d718998b10,u_1707,estradakatrina@example.com,power_user,Riyadh,web,11,21.21,31.12,0,1,0.0,1,0.1818,0,2,0.0,0.1818,8,2.7322,0,0,0.0,3,0.2727,1,1,0,0,0,1338.6,505.29,571,2146,0.3775,1004.45,0,normal
21492f82-3c5a-49f8-8c4f-b41ead0ee777,unknown,xnavarro@example.net,power_user,Khobar,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1800.0,0,normal
8b91e007-86b7-4f30-a201-25401d273aec,u_1705,scott50@example.com,power_user,Riyadh,web,15,40.89,22.01,0,1,0.0,1,0.3333,0,5,0.0,0.3333,9,3.0062,0,0,0.0,10,0.6667,1,1,2,3,0,1662.14,472.95,885,2300,0.2845,1301.27,0,normal
d4598cdd-dc39-44ad-adf6-2e5ba52f7bbb,u_1790,ljohnson@example.net,casual,Taif,web,8,60.79,7.9,0,1,0.0,1,0.0,0,0,0.0,0.0,7,2.75,0,0,0.0,1,0.125,0,0,0,0,0,9831.57,2099.5,5107,11728,0.2135,278.12,0,normal
918edbce-7eaf-4bb7-8ca9-9643e4055918,unknown,nealgregory@example.net,attacker,Taif,web,21,31.22,40.36,21,21,1.0,0,1.0,4,17,0.1905,0.8095,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,127.14,51.79,46,226,0.4073,1402.33,1,credential_stuffing
14216dc3-8ce0-4c14-a4ad-965bc365d3d8,unknown,kgarcia@example.com,attacker,Riyadh,web,17,22.66,45.0,17,17,1.0,0,1.0,5,12,0.2941,0.7059,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,215.12,106.03,80,388,0.4929,1170.53,1,brute_force
cb251aed-3ce9-40c1-93ee-37ce66870733,u_1616,ysalinas@example.net,power_user,Buraidah,web,17,48.4,21.08,0,1,0.0,1,0.1765,0,3,0.0,0.1765,11,3.1692,0,0,0.0,10,0.5882,2,5,1,1,0,1820.5,452.37,803,2349,0.2485,1378.76,0,normal
e679f505-a1cb-422f-81e9-66b47acdf2c1,unknown,tinalee@example.org,attacker,Mecca,web,18,70.48,15.32,18,18,1.0,0,1.0,4,14,0.2222,0.7778,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,198.17,86.45,57,364,0.4362,4104.94,1,brute_force
b0731d0c-31c5-4ddd-869a-80f738da3f6b,unknown,angela24@example.org,power_user,Buraidah,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2502.0,0,normal
7da8d41e-155f-4eb6-a6d0-e83b3b9d659c,u_1907,alexandermoore@example.net,casual,Tabuk,ios,6,40.97,8.79,0,1,0.0,1,0.1667,0,1,0.0,0.1667,5,2.2516,0,0,0.0,0,0.0,0,0,0,0,0,9548.0,2479.61,4782,11698,0.2597,1083.83,0,normal
3733f7b1-a7e5-42d9-81d8-4c97e3bff15d,u_1760,jenniferfox@example.com,attacker,Tabuk,web,13,7.94,98.19,0,1,0.0,1,0.5385,7,0,0.5385,0.0,13,3.7004,1,5,0.3846,0,0.0,0,0,0,0,0,249.33,81.55,87,328,0.3271,699.23,1,scanning
58ecb84b-0b5c-438b-883f-4ec5e9ba8ae2,unknown,xmatthews@example.org,confused,Medina,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1833.0,0,normal
bee5f2ef-4cc5-4283-890e-7aa6b34bd8c2,u_1846,robertsondavid@example.com,power_user,Taif,web,10,17.42,34.44,0,1,0.0,1,0.1,0,1,0.0,0.1,10,3.3219,0,0,0.0,7,0.7,4,1,1,0,0,1584.11,699.91,712,2476,0.4418,582.5,0,normal
4f23f4e6-4438-415d-bc9f-5c16d3f55b72,unknown,emilygardner@example.com,casual,Abha,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1466.0,0,normal
e1d9d1d5-579e-4311-9ee0-3df4188baa86,u_2089,robert71@example.net,attacker,Medina,web,13,33.55,23.25,0,1,0.0,1,0.6154,0,8,0.0,0.6154,9,2.9689,0,0,0.0,12,0.9231,6,0,3,3,0,227.42,99.7,99,391,0.4384,2649.38,1,account_takeover
8854c026-39d5-47b0-a439-131b3886a37b,u_1730,briggssteven@example.org,casual,Dammam,android,4,18.86,12.72,0,1,0.0,1,0.25,0,1,0.0,0.25,4,2.0,0,0,0.0,2,0.5,1,0,0,0,0,7409.0,2038.54,4651,9515,0.2751,2013.75,0,normal
865e9b5a-698c-4362-97ad-5ab4e954aac0,unknown,matthew24@example.net,transactor,Mecca,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,3274.0,0,normal
97d90885-414f-4cd6-83d3-975e5a128420,unknown,christopher81@example.com,transactor,Dammam,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,3015.0,0,normal
7636a3bc-9560-487d-9d76-93d39a221c6e,unknown,tabithamueller@example.org,power_user,Mecca,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,1217.0,0,normal
46ab2dfb-d33e-443a-9b5e-2defb99f6849,u_1568,dking@example.net,casual,Abha,ios,7,37.68,11.15,0,1,0.0,1,0.0,0,0,0.0,0.0,5,2.2359,0,0,0.0,1,0.1429,0,0,0,0,0,6604.67,2895.88,3636,11956,0.4385,464.43,0,normal
c2e904af-5c39-43de-8804-d057ea8753e6,unknown,jyoung@example.net,casual,Jeddah,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,2468.0,0,normal
27c21b66-6c03-4039-a7a8-0957ca23e1e7,unknown,phubbard@example.com,attacker,Medina,ios,27,168.35,9.62,27,27,1.0,0,1.0,4,23,0.1481,0.8519,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,197.3,111.93,51,392,0.5673,6044.7,1,brute_force
e1a2455c-f5f9-49bc-aa08-d6367fcd37d5,u_1813,hollyrobinson@example.org,casual,Taif,web,5,24.71,12.14,0,1,0.0,1,0.2,0,1,0.0,0.2,5,2.3219,0,0,0.0,1,0.2,0,0,0,0,0,7623.75,2466.26,4943,10207,0.3235,899.4,0,normal
016ec4c7-611c-4695-aed9-cd764ee3ed2e,u_1901,bradley69@example.com,attacker,Jeddah,web,15,4.13,218.02,0,1,0.0,1,0.5333,8,0,0.5333,0.0,15,3.9069,1,3,0.2,0,0.0,0,0,0,0,0,248.43,75.04,104,347,0.3021,97.27,1,scanning
e3f83e14-7969-486a-8083-9f4fa32b0158,unknown,gferrell@example.com,casual,Medina,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,998.0,0,normal
e093da24-61fd-451f-8a12-59708b3a4481,unknown,phubbard@example.com,power_user,Medina,ios,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,649.0,0,normal
2896cefb-083b-4fd6-8864-032f5d42ab5d,u_1809,guerrerolisa@example.com,casual,Dammam,android,4,15.97,15.03,0,1,0.0,1,0.0,0,0,0.0,0.0,4,2.0,0,0,0.0,0,0.0,0,0,0,0,0,8083.0,2597.71,4722,11048,0.3214,1034.5,0,normal
293c541a-0015-4112-83d7-4cf284443a29,u_1913,ipark@example.net,power_user,Taif,android,17,46.91,21.74,0,1,0.0,1,0.5882,2,8,0.1176,0.4706,9,2.9842,0,0,0.0,10,0.5882,1,2,1,4,2,1427.69,589.24,516,2297,0.4127,1516.71,0,normal
6fa8e7c2-7dce-4682-a25a-81b06d040829,unknown,jasonkeller@example.org,casual,Medina,web,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,3428.0,0,normal
e31d8e43-a8b7-4cb3-9907-a95a263decb2,u_1834,hperry@example.com,power_user,Dammam,ios,12,37.97,18.96,0,1,0.0,1,0.3333,0,4,0.0,0.3333,10,3.1887,0,0,0.0,7,0.5833,3,3,0,0,0,1447.91,566.82,500,2201,0.3915,2235.33,0,normal
cf04f973-6477-4f5b-98c5-2d040179c4a3,unknown,payneangela@example.net,attacker,Mecca,android,18,109.35,9.88,18,18,1.0,0,1.0,4,14,0.2222,0.7778,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,235.06,76.98,106,361,0.3275,5846.78,1,brute_force
077da9ea-e020-4ec1-8d92-8a234468ce96,unknown,carrie65@example.org,attacker,Abha,android,39,89.79,26.06,39,39,1.0,0,1.0,12,27,0.3077,0.6923,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,145.56,62.47,43,248,0.4292,2204.92,1,credential_stuffing
3831044f-30de-4402-8ac7-57d4edfe0f32,u_1662,catherineevans@example.com,power_user,Buraidah,web,11,17.28,38.2,0,1,0.0,1,0.0,0,0,0.0,0.0,9,3.0958,0,0,0.0,4,0.3636,1,0,2,0,0,1579.4,437.69,921,2250,0.2771,268.73,0,normal
1d392f5d-f748-45db-a87b-29aa0dd34a04,u_1840,jessicapittman@example.com,transactor,Khobar,web,6,20.18,17.84,0,1,0.0,1,0.3333,0,2,0.0,0.3333,6,2.585,0,0,0.0,3,0.5,1,0,1,0,0,3464.6,958.23,1693,4332,0.2766,1445.33,0,normal
6340c402-badc-434e-a97d-d5551eea61e1,u_1952,paul33@example.org,casual,Tabuk,android,8,50.8,9.45,0,1,0.0,1,0.25,0,2,0.0,0.25,6,2.5,0,0,0.0,5,0.625,0,1,0,2,0,6549.71,3058.15,3178,11674,0.4669,2011.88,0,normal
88ee7a79-a40c-466e-a450-c46afcd57024,unknown,cantrellholly@example.net,casual,Tabuk,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,510.0,0,normal
6d135818-8cae-4d4c-93eb-7c6e201f5a71,unknown,brent64@example.com,transactor,Riyadh,android,1,0.0,0.0,0,1,0.0,0,1.0,0,1,0.0,1.0,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,3700.0,0,normal
3d693922-9c20-467b-9c1c-4fb6b77f48a7,unknown,taylor03@example.net,attacker,Riyadh,ios,11,9.1,72.52,11,11,1.0,0,1.0,8,3,0.7273,0.2727,1,-0.0,0,0,0.0,0,0.0,0,0,0,0,0,169.09,96.13,72,398,0.5685,706.36,1,brute_force
